id^price_2018-02-19^price_2018-02-22^price_2018-02-28
39326074^275900.0^275900.0^275900.0
38125042^199990.0^199990.0^199990.0
39284543^188000.0^188000.0^188000.0
38937092^235000.0^235000.0^235000.0
39585398^134000.0^134000.0^134000.0
39583972^189000.0^189000.0^189000.0
39498662^230000.0^230000.0^230000.0
38974805^259990.0^259990.0^
39012421^232000.0^232000.0^232000.0
37720169^89000.0^89000.0^
39306289^139000.0^129000.0^129000.0
39220820^87260.0^87260.0^78000.0
39161355^129000.0^^
38734713^109000.0^109000.0^109000.0
39492403^78000.0^78000.0^78000.0
39398530^215000.0^215000.0^215000.0
39598057^128800.0^128800.0^128800.0
37790872^157000.0^157000.0^157000.0
37438964^149900.0^149900.0^149900.0
36193703^235000.0^235000.0^235000.0
37453179^90000.0^90000.0^90000.0
37925459^220000.0^220000.0^220000.0
39372671^260000.0^260000.0^
35777915^242000.0^242000.0^242000.0
38043460^234990.0^234990.0^234990.0
39224075^98500.0^98500.0^98500.0
34569860^260000.0^260000.0^260000.0
39649915^260010.0^260010.0^260010.0
39649885^373430.0^373430.0^373430.0
39649914^245030.0^245030.0^245030.0
39649913^245030.0^245030.0^245030.0
39649916^309230.0^309230.0^309230.0
38828252^399000.0^399000.0^399000.0
39647524^199000.0^199000.0^199000.0
38369075^239900.0^239900.0^239900.0
39645652^169900.0^^
39648766^90000.0^90000.0^90000.0
39646895^334500.0^334500.0^334500.0
37205811^268000.0^268000.0^268000.0
39632091^170000.0^170000.0^170000.0
38846890^239000.0^239000.0^
39435651^252000.0^252000.0^252000.0
34687295^205311.0^205311.0^205311.0
39641392^152000.0^152000.0^152000.0
39649660^140000.0^140000.0^135000.0
38973648^225000.0^225000.0^
39581268^325000.0^325000.0^
30631070^685000.0^685000.0^685000.0
39585432^485000.0^485000.0^485000.0
39614911^199000.0^199000.0^
39630861^199000.0^199000.0^199000.0
39506689^129000.0^129000.0^129000.0
39620239^119900.0^119900.0^119900.0
39062908^250000.0^250000.0^250000.0
39405431^264990.0^264990.0^264990.0
39495732^283000.0^283000.0^
39495736^310000.0^310000.0^310000.0
39495804^319000.0^319000.0^319000.0
39495826^323000.0^323000.0^323000.0
39495856^335000.0^335000.0^335000.0
39495897^343000.0^343000.0^343000.0
39495923^384000.0^384000.0^384000.0
31423876^195000.0^195000.0^195000.0
35054365^189000.0^189000.0^189000.0
39630032^139900.0^139900.0^139900.0
39617622^167000.0^167000.0^167000.0
39609501^99900.0^99900.0^99900.0
39593257^320000.0^320000.0^320000.0
38574035^140000.0^140000.0^140000.0
39638662^169900.0^169900.0^169900.0
39581895^238000.0^238000.0^238000.0
39032523^260000.0^260000.0^
38576518^152000.0^152000.0^152000.0
39595888^215000.0^215000.0^215000.0
39591554^97500.0^97500.0^97500.0
39483960^491000.0^491000.0^491000.0
35116463^177000.0^177000.0^177000.0
35116591^230000.0^230000.0^230000.0
35116594^202000.0^202000.0^202000.0
35116801^232000.0^232000.0^232000.0
35116801^232000.0^232000.0^232000.0
35116923^246000.0^^246000.0
35116935^304000.0^304000.0^304000.0
35116983^236000.0^236000.0^236000.0
38695003^286000.0^286000.0^286000.0
38695020^354000.0^354000.0^354000.0
39626981^147500.0^147500.0^147500.0
39486833^290000.0^290000.0^
38334234^235000.0^229900.0^229900.0
39638095^109500.0^109500.0^109500.0
38621209^260000.0^260000.0^
35536998^240000.0^240000.0^240000.0
39461541^99500.0^99500.0^99500.0
39148621^140000.0^140000.0^140000.0
39597775^170000.0^170000.0^170000.0
37978863^150200.0^150200.0^150200.0
37749698^296700.0^296700.0^296700.0
37749683^267500.0^267500.0^267500.0
37749474^355600.0^355600.0^355600.0
37749399^271700.0^271700.0^271700.0
35993370^258636.0^258636.0^258636.0
35993371^259421.0^259421.0^259421.0
35993372^261086.0^261086.0^261086.0
35993373^264704.0^264704.0^264704.0
35993210^251837.0^251837.0^251837.0
35993249^253532.0^253532.0^253532.0
35993250^260205.0^260205.0^260205.0
35993324^255667.0^255667.0^255667.0
35993325^256027.0^256027.0^256027.0
35993327^256477.0^256477.0^256477.0
35993369^257060.0^257060.0^257060.0
34696374^289924.0^289924.0^289924.0
34696392^305587.0^305587.0^305587.0
34696419^318250.0^318250.0^318250.0
34696426^302604.0^302604.0^302604.0
34696428^277406.0^277406.0^277406.0
34696431^290770.0^290770.0^290770.0
34696452^251047.0^251047.0^251047.0
34696468^276543.0^276543.0^276543.0
34696472^284148.0^284148.0^284148.0
34696476^294328.0^294328.0^294328.0
34696546^303971.0^303971.0^303971.0
34696601^245368.0^245368.0^245368.0
34687305^243175.0^243175.0^243175.0
34687337^325077.0^325077.0^325077.0
34687359^373071.0^373071.0^373071.0
34687413^205843.0^205843.0^205843.0
34687429^223905.0^223905.0^223905.0
34687448^224827.0^224827.0^224827.0
34687459^331016.0^331016.0^331016.0
34687490^316016.0^316016.0^316016.0
34687528^247902.0^247902.0^247902.0
34687534^261444.0^261444.0^261444.0
34687558^281564.0^281564.0^281564.0
34687589^290686.0^290686.0^290686.0
34687593^305809.0^305809.0^305809.0
39513324^129000.0^129000.0^129000.0
39421038^80000.0^80000.0^
39383749^139000.0^139000.0^139000.0
39378140^126000.0^126000.0^126000.0
39622942^116000.0^116000.0^116000.0
39593238^169500.0^^
39585373^79900.0^79900.0^79900.0
39566237^195000.0^195000.0^195000.0
39230513^150000.0^149000.0^149000.0
38857224^240000.0^240000.0^240000.0
39536364^105000.0^105000.0^105000.0
37696704^235000.0^235000.0^235000.0
35996979^235000.0^^
39600370^74000.0^74000.0^
39445289^140000.0^140000.0^140000.0
38969348^111990.0^^
37321951^304000.0^304000.0^304000.0
1929745^245000.0^245000.0^245000.0
39218200^179900.0^179900.0^179900.0
39532289^245000.0^245000.0^245000.0
38969805^234100.0^234100.0^234100.0
38715949^275000.0^275000.0^275000.0
37247115^355000.0^355000.0^355000.0
39586819^140000.0^^
38655163^245000.0^245000.0^245000.0
39342648^235000.0^235000.0^235000.0
38966965^159990.0^159990.0^159990.0
38502762^285000.0^285000.0^285000.0
38235127^89990.0^89990.0^89990.0
38230528^310000.0^310000.0^310000.0
37972832^199900.0^199900.0^199900.0
37521746^289000.0^289000.0^289000.0
36135273^235000.0^235000.0^235000.0
39633868^135000.0^135000.0^135000.0
39633040^94900.0^94900.0^94900.0
39631731^147500.0^147500.0^147500.0
39617339^88900.0^88900.0^
39615813^149900.0^149900.0^149900.0
39615289^140000.0^^
39609382^95000.0^95000.0^
39608992^142900.0^142900.0^142900.0
39607682^135000.0^135000.0^135000.0
39607461^177900.0^177900.0^177900.0
39607160^139900.0^139900.0^139900.0
39607146^129900.0^129900.0^129900.0
39607077^232900.0^232900.0^232900.0
39605613^114900.0^114900.0^114900.0
38698648^230100.0^230100.0^230100.0
38378568^269000.0^269000.0^269000.0
36957743^356000.0^356000.0^356000.0
39573210^265000.0^265000.0^265000.0
39573103^250000.0^250000.0^250000.0
39565403^315000.0^315000.0^315000.0
39523929^125000.0^125000.0^125000.0
39498246^115000.0^115000.0^115000.0
39390823^154900.0^154900.0^154900.0
39281888^129380.0^129380.0^129380.0
39112370^391700.0^^391700.0
39112369^312600.0^^312600.0
39112368^355000.0^^355000.0
39112367^317400.0^^317400.0
39112366^267400.0^^267400.0
39112365^355000.0^^355000.0
39112364^354800.0^^354800.0
39112363^169200.0^^169200.0
37149338^152000.0^152000.0^152000.0
39531517^143000.0^143000.0^143000.0
39458946^89900.0^89900.0^89900.0
35817096^95000.0^95000.0^95000.0
39383503^150000.0^150000.0^150000.0
38990539^230100.0^230100.0^230100.0
38154490^315000.0^315000.0^315000.0
39633770^90000.0^90000.0^
39633722^84000.0^84000.0^
39633251^135000.0^135000.0^135000.0
39632976^129900.0^129900.0^129900.0
39621633^109900.0^109900.0^109900.0
39617408^137900.0^137900.0^137900.0
39609109^135000.0^135000.0^135000.0
39608754^74900.0^74900.0^74900.0
39607932^118000.0^118000.0^118000.0
39607802^109900.0^109900.0^109900.0
39607277^109900.0^109900.0^109900.0
39606996^119900.0^119900.0^119900.0
39593642^135000.0^135000.0^135000.0
39429297^108000.0^108000.0^108000.0
39412763^119900.0^119900.0^119900.0
39170797^798000.0^798000.0^798000.0
37887832^470000.0^470000.0^470000.0
37631395^295000.0^295000.0^295000.0
37631396^295000.0^295000.0^295000.0
37631410^460000.0^460000.0^460000.0
38543793^190700.0^190700.0^190700.0
38543516^165104.0^165104.0^165104.0
38543915^167042.0^167042.0^167042.0
38543919^185287.0^185287.0^185287.0
38543490^154860.0^154860.0^154860.0
38543688^191900.0^191900.0^191900.0
38543479^219540.0^219540.0^219540.0
38604215^235000.0^^
39638275^127260.0^127260.0^127260.0
39634183^267500.0^267500.0^267500.0
39609584^74400.0^74400.0^74400.0
39585612^215000.0^215000.0^215000.0
37548022^150000.0^150000.0^150000.0
39575779^117000.0^117000.0^117000.0
39557645^226000.0^226000.0^226000.0
39528187^239000.0^239000.0^239000.0
33392044^260000.0^260000.0^260000.0
39526607^109000.0^106000.0^
39524822^275000.0^275000.0^275000.0
39497664^198000.0^198000.0^198000.0
39488597^117000.0^117000.0^117000.0
39464771^242000.0^242000.0^242000.0
39448143^84100.0^84100.0^84100.0
39446084^127500.0^127500.0^127500.0
39406300^228900.0^228900.0^228900.0
39594594^129000.0^129000.0^129000.0
39372326^125000.0^125000.0^125000.0
39137567^92300.0^92300.0^92300.0
39015529^134990.0^134990.0^134990.0
38371838^239000.0^239000.0^233000.0
38477551^109990.0^109990.0^109990.0
38441961^315000.0^315000.0^315000.0
28964248^245000.0^245000.0^
37176821^477000.0^477000.0^477000.0
36936172^335000.0^335000.0^335000.0
31980511^202300.0^202300.0^202300.0
39604147^315000.0^315000.0^315000.0
39602336^140000.0^140000.0^140000.0
39542850^129990.0^129990.0^129990.0
39477650^225000.0^225000.0^225000.0
39467672^105000.0^105000.0^105000.0
39385820^95000.0^95000.0^95000.0
37210074^170000.0^170000.0^
36766079^150000.0^150000.0^150000.0
39528281^275000.0^275000.0^275000.0
35996297^146000.0^146000.0^146000.0
39328938^169900.0^169900.0^169900.0
39307520^154900.0^154900.0^154900.0
36627593^229000.0^^
39191662^175000.0^175000.0^
38766852^99500.0^99500.0^
37906187^255000.0^255000.0^255000.0
26445082^300000.0^300000.0^300000.0
38803857^238000.0^238000.0^229000.0
38943854^129000.0^129000.0^
38911652^285000.0^285000.0^285000.0
38756003^130000.0^130000.0^
38515919^177500.0^177500.0^177500.0
38328907^369000.0^369000.0^369000.0
38197639^235000.0^235000.0^235000.0
38021327^245000.0^245000.0^245000.0
37766893^93000.0^93000.0^
37662282^311000.0^311000.0^311000.0
37086764^72000.0^^
39536558^238000.0^238000.0^238000.0
39336666^105000.0^^
39336598^197000.0^197000.0^192000.0
39336176^169900.0^169900.0^169900.0
39107816^280000.0^280000.0^280000.0
39452301^99900.0^99900.0^99900.0
39366236^79900.0^79900.0^79900.0
39262132^160000.0^160000.0^160000.0
39058051^199000.0^199000.0^199000.0
38990822^124500.0^124500.0^124500.0
38970832^265000.0^265000.0^265000.0
38973588^234100.0^234100.0^234100.0
38778129^165000.0^165000.0^165000.0
38462033^107000.0^107000.0^99999.0
38389297^139000.0^139000.0^139000.0
38384227^220000.0^^
37458664^63200.0^63200.0^63200.0
36377319^255000.0^^
39543807^279990.0^279990.0^279990.0
36882134^179000.0^179000.0^
39217460^245000.0^245000.0^245000.0
38522588^240000.0^240000.0^240000.0
38122441^265000.0^265000.0^265000.0
39600645^116000.0^^116000.0
39532267^76000.0^^
39197996^160000.0^^
39199342^224000.0^224000.0^224000.0
39454201^69900.0^69900.0^69900.0
39454409^71900.0^71900.0^71900.0
39018157^260000.0^260000.0^
37098062^251282.0^251282.0^251282.0
35421378^248800.0^248800.0^248800.0
36913046^155000.0^155000.0^155000.0
39537468^99000.0^99000.0^99000.0
39372663^148400.0^148400.0^148400.0
38949193^230100.0^230100.0^230100.0
38849897^240000.0^240000.0^225000.0
38257066^130000.0^130000.0^130000.0
