^att_main_0^att_main_1^att_main_2^att_main_3^att_main_4^att_main_5^att_main_6^att_main_7^att_main_8^att_main_9^att_main_10^att_main_11^att_main_12^att_main_13^att_main_14^att_main_15^att_build_0^att_build_1^att_build_2^att_build_3^att_equipment_0^att_equipment_1^att_equipment_2^att_equipment_3^att_equipment_4^att_location_0^att_location_1^att_location_2^att_location_3^att_location_4^att_location_5^att_location_6^att_location_7^att_location_8^price
1596252^ 80 m² construidos, 70 m² útiles ^ 3 habitaciones ^ 1 baño ^ Segunda mano/buen estado ^ Armarios empotrados ^ Trastero ^ Orientación oeste ^ Certificación energética:  (228 kWh/m² año) ^^^^^^^^^ Planta 2ª interior ^ Con ascensor ^^^ Aire acondicionado ^^^^^Calle manzana, 13^ Distrito Getafe Centro ^ Getafe ^ Zona sur, Madrid ^^^^^^275.900
1678616^ 80 m² construidos, 73 m² útiles ^ 3 habitaciones ^ 1 baño ^ Terraza ^ Segunda mano/buen estado ^ Certificación energética: no indicado ^^^^^^^^^^^ Planta 4ª exterior ^ Sin ascensor ^^^ Aire acondicionado ^^^^^Avenida España, 47^ Distrito Universidad ^ Getafe ^ Zona sur, Madrid ^^^^^^199.990
1704711^ 115 m² construidos, 95 m² útiles ^ 3 habitaciones ^ 2 baños ^ Terraza ^ Segunda mano/buen estado ^ Armarios empotrados ^ Trastero ^ Certificación energética: no indicado ^^^^^^^^^ Bajo exterior ^ Sin ascensor ^^^ Aire acondicionado ^^^^^Calle Parroco Don Luis Hernandez, 13^ Distrito Perales del Rio ^ Getafe ^ Zona sur, Madrid ^^^^^^188.000
1746964^ 70 m² construidos, 56 m² útiles ^ 3 habitaciones ^ 1 baño ^ Segunda mano/buen estado ^ Orientación norte, este, oeste ^ Certificación energética: no indicado ^^^^^^^^^^^ Planta 2ª exterior ^ Sin ascensor ^^^^^^^^Calle Ciudad Real, 9^ Distrito San Isidro ^ Getafe ^ Zona sur, Madrid ^^^^^^235.000
1753337^ 115 m² construidos, 96 m² útiles ^ 3 habitaciones ^ 2 baños ^ Plaza de garaje incluida en el precio ^ Segunda mano/buen estado ^ Armarios empotrados ^ Orientación oeste ^ Certificación energética: no indicado ^^^^^^^^^ Planta 1ª exterior ^ Con ascensor ^^^^^^^^Calle Magdalena, 11^ Distrito Getafe Centro ^ Getafe ^ Zona sur, Madrid ^^^^^^134.000
1758744^ 65 m² construidos, 55 m² útiles ^ 2 habitaciones ^ 1 baño ^ Segunda mano/buen estado ^ Orientación sur ^ Certificación energética: no indicado ^^^^^^^^^^^ Bajo exterior ^ Sin ascensor ^^^ Aire acondicionado ^^^^^Calle Andalucía, 19^ Distrito Juan de la Cierva ^ Getafe ^ Zona sur, Madrid ^^^^^^189.000
1845175^ 70 m² construidos, 65 m² útiles ^ 3 habitaciones ^ 1 baño ^ Plaza de garaje por 20.000 eur adicionales ^ Segunda mano/buen estado ^ Trastero ^ Orientación sur ^ Certificación energética: en trámite ^^^^^^^^^ Planta 4ª exterior ^ Sin ascensor ^^^^^^^^Avenida Ciudades, 76^ Distrito Juan de la Cierva ^ Getafe ^ Zona sur, Madrid ^^^^^^230.000
1845589^ 69 m² construidos, 62 m² útiles ^ 3 habitaciones ^ 1 baño ^ Segunda mano/buen estado ^ Certificación energética: no indicado ^^^^^^^^^^^^ Planta 3ª exterior ^ Sin ascensor ^^^ Aire acondicionado ^^^^^Calle Andalucía, 28^ Distrito Juan de la Cierva ^ Getafe ^ Zona sur, Madrid ^^^^^^259.990
1910418^ 65 m² construidos, 55 m² útiles ^ 1 habitación ^ 1 baño ^ Segunda mano/buen estado ^ Armarios empotrados ^ Certificación energética: no indicado ^^^^^^^^^^^ Planta 2ª exterior ^ Con ascensor ^^^ Aire acondicionado ^^^^^Calle Egido, 1^ Distrito Getafe Centro ^ Getafe ^ Zona sur, Madrid ^^^^^^232.000
1929745^ 106 m² construidos, 80 m² útiles ^ 2 habitaciones ^ 2 baños ^ Plaza de garaje incluida en el precio ^ Segunda mano/buen estado ^ Armarios empotrados ^ Trastero ^ Certificación energética: en trámite ^^^^^^^^^ Planta 3ª exterior ^ Con ascensor ^^^ Aire acondicionado ^ Piscina ^ Jardín ^^^Calle Camerun, 4^ Distrito El Bercial ^ Getafe ^ Zona sur, Madrid ^^^^^^89.000
1966370^ 65 m² construidos, 55 m² útiles ^ 2 habitaciones ^ 1 baño ^ Terraza ^ Segunda mano/buen estado ^ Trastero ^ Certificación energética:  (IPE no indicado) ^^^^^^^^^^ Planta 5ª exterior ^ Sin ascensor ^^^^^^^^Calle Colibri, 5^ Distrito La Alhóndiga ^ Getafe ^ Zona sur, Madrid ^^^^^^139.000
1992983^ 177 m² construidos, 138 m² útiles ^ 3 habitaciones ^ 3 baños ^ Terraza ^ Plaza de garaje incluida en el precio ^ Segunda mano/buen estado ^ Armarios empotrados ^ Trastero ^ Orientación sur, oeste ^ Certificación energética: no indicado ^^^^^^^ Planta 4ª exterior ^ Con ascensor ^^^ Aire acondicionado ^ Piscina ^ Jardín ^^^Calle Elvria Lindo, 2^ Urb. detinsa ^ Distrito El Bercial ^ Getafe ^ Zona sur, Madrid ^^^^^87.260
2000459^ 54 m² construidos, 43 m² útiles ^ 2 habitaciones ^ 1 baño ^ Terraza ^ Segunda mano/buen estado ^ Trastero ^ Orientación oeste ^ Certificación energética: no indicado ^^^^^^^^^ Planta 1ª exterior ^ Sin ascensor ^^^ Aire acondicionado ^^^^^Calle Alvarado, 8^ Distrito La Alhóndiga ^ Getafe ^ Zona sur, Madrid ^^^^^^129.000
2008091^ 102 m² construidos ^ 3 habitaciones ^ 2 baños ^ Terraza ^ Plaza de garaje incluida en el precio ^ Segunda mano/buen estado ^ Armarios empotrados ^ Trastero ^ Orientación este ^ Certificación energética: no indicado ^^^^^^^ Planta 2ª exterior ^ Con ascensor ^^^ Aire acondicionado ^ Jardín ^^^^Camino Viejo de Pinto, 23^ Distrito Los Olivos - Los Ángeles ^ Getafe ^ Zona sur, Madrid ^^^^^^109.000
2027297^ 82 m² construidos, 76 m² útiles ^ 2 habitaciones ^ 1 baño ^ Segunda mano/buen estado ^ Armarios empotrados ^ Trastero ^ Orientación norte, este, oeste ^ Certificación energética: no indicado ^^^^^^^^^ Planta 2ª exterior ^ Con ascensor ^^^ Aire acondicionado ^^^^^Calle Rayo, 5^ Distrito La Alhóndiga ^ Getafe ^ Zona sur, Madrid ^^^^^^78.000
2047758^ 62 m² construidos ^ 2 habitaciones ^ 1 baño ^ Segunda mano/buen estado ^ Armarios empotrados ^ Certificación energética: no indicado ^^^^^^^^^^^ Planta 3ª interior ^ Sin ascensor ^^^ Aire acondicionado ^^^^^Calle Hospital San José, 19^ Distrito Getafe Centro ^ Getafe ^ Zona sur, Madrid ^^^^^^215.000
25341197^ 75 m² construidos, 71 m² útiles ^ 2 habitaciones ^ 1 baño ^ Segunda mano/buen estado ^ Armarios empotrados ^ Certificación energética: no indicado ^^^^^^^^^^^ Entreplanta exterior ^ Con ascensor ^^^^^^^^Calle del Rayo, 6^ Distrito La Alhóndiga ^ Getafe ^ Zona sur, Madrid ^^^^^^128.800
25451731^ 71 m² construidos, 65 m² útiles ^ 3 habitaciones ^ 1 baño ^ Terraza ^ Segunda mano/buen estado ^ Armarios empotrados ^ Trastero ^ Orientación sur ^ Certificación energética: no indicado ^^^^^^^^ Planta 3ª exterior ^ Sin ascensor ^^^ Aire acondicionado ^^^^^Calle de las Ciudades, 62^ Distrito Juan de la Cierva ^ Getafe ^ Zona sur, Madrid ^^^^^^157.000
25696258^ 133 m² construidos ^ 3 habitaciones ^ 2 baños ^ Terraza ^ Plaza de garaje incluida en el precio ^ Segunda mano/buen estado ^ Armarios empotrados ^ Trastero ^ Orientación norte, sur ^ Certificación energética: no indicado ^^^^^^^ Planta 5ª exterior ^ Con ascensor ^^^ Aire acondicionado ^ Piscina ^ Jardín ^^^Avenida Mariano Moreno el Musico, 10^ Distrito El Bercial ^ Getafe ^ Zona sur, Madrid ^^^^^^149.900
26218417^ 72 m² construidos ^ 3 habitaciones ^ 1 baño ^ Terraza ^ Segunda mano/buen estado ^ Armarios empotrados ^ Orientación sur, este ^ Certificación energética: no indicado ^^^^^^^^^ Planta 4ª exterior ^ Con ascensor ^^^ Aire acondicionado ^^^^^Calle San Vicente, 36^ Distrito Getafe Centro ^ Getafe ^ Zona sur, Madrid ^^^^^^235.000
26445082^ 110 m² construidos, 100 m² útiles ^ 4 habitaciones ^ 2 baños ^ Terraza ^ Plaza de garaje incluida en el precio ^ Segunda mano/buen estado ^ Armarios empotrados ^ Trastero ^ Orientación sur ^ Certificación energética: no indicado ^^^^^^^ Planta 4ª exterior ^ Con ascensor ^^^ Aire acondicionado ^ Jardín ^^^^Avenida Don Francisco Fernandez Ordoñez, 27^ Urb. si ^ Distrito Getafe norte ^ Getafe ^ Zona sur, Madrid ^^^^^90.000
26535973^ 72 m² construidos ^ 3 habitaciones ^ 1 baño ^ Terraza ^ Segunda mano/buen estado ^ Orientación norte ^ Certificación energética: no indicado ^^^^^^^^^^ Planta 4ª exterior ^ Sin ascensor ^^^^^^^^Avenida España, 18^ Distrito Juan de la Cierva ^ Getafe ^ Zona sur, Madrid ^^^^^^220.000
26792311^ 74 m² construidos, 72 m² útiles ^ 3 habitaciones ^ 1 baño ^ Terraza ^ Segunda mano/buen estado ^ Armarios empotrados ^ Certificación energética: no indicado ^^^^^^^^^^ Planta 4ª exterior ^ Sin ascensor ^^^ Aire acondicionado ^^^^^Calle Badajoz, 4^ Distrito Juan de la Cierva ^ Getafe ^ Zona sur, Madrid ^^^^^^260.000
27145393^ 70 m² construidos, 66 m² útiles ^ 3 habitaciones ^ 1 baño ^ Segunda mano/buen estado ^ Certificación energética: no indicado ^^^^^^^^^^^^ Planta 5ª exterior ^ Sin ascensor ^^^^^^^^Calle Geranio, 2^ Distrito Universidad ^ Getafe ^ Zona sur, Madrid ^^^^^^242.000
27446471^ 85 m² construidos, 75 m² útiles ^ 3 habitaciones ^ 2 baños ^ Terraza ^ Plaza de garaje por 18.000 eur adicionales ^ Segunda mano/buen estado ^ Armarios empotrados ^ Trastero ^ Orientación sur ^ Certificación energética:  (IPE no indicado) ^^^^^^^ Planta 1ª exterior ^ Con ascensor ^^^ Aire acondicionado ^^^^^Calle Lartiga, 10^ Urb. Centro de Getafe ^ Distrito Getafe Centro ^ Getafe ^ Zona sur, Madrid ^^^^^234.990
28367711^ 93 m² construidos, 82 m² útiles ^ 2 habitaciones ^ 2 baños ^ Segunda mano/buen estado ^ Armarios empotrados ^ Certificación energética: no indicado ^^^^^^^^^^^ Bajo interior ^ Con ascensor ^^^ Aire acondicionado ^ Jardín ^^^^Calle Capellanes, 12^ Distrito Getafe Centro ^ Getafe ^ Zona sur, Madrid ^^^^^^98.500
