id^price^link
39746351^115000^https://www.idealista.com/inmueble/39746351/
39677448^132000^https://www.idealista.com/inmueble/39677448/
39265723^260500^https://www.idealista.com/inmueble/39265723/
39689483^335000^https://www.idealista.com/inmueble/39689483/
39676371^239000^https://www.idealista.com/inmueble/39676371/
39690842^143700^https://www.idealista.com/inmueble/39690842/
39175357^204900^https://www.idealista.com/inmueble/39175357/
38318158^104000^https://www.idealista.com/inmueble/38318158/
39718200^189900^https://www.idealista.com/inmueble/39718200/
39704232^111900^https://www.idealista.com/inmueble/39704232/
39543946^59000^https://www.idealista.com/inmueble/39543946/
39460049^282900^https://www.idealista.com/inmueble/39460049/
39148574^114900^https://www.idealista.com/inmueble/39148574/
39725824^108900^https://www.idealista.com/inmueble/39725824/
38868575^176836^https://www.idealista.com/inmueble/38868575/
38868581^197782^https://www.idealista.com/inmueble/38868581/
38868481^195857^https://www.idealista.com/inmueble/38868481/
38491681^165800^https://www.idealista.com/inmueble/38491681/
39189914^174900^https://www.idealista.com/inmueble/39189914/
39251768^197000^https://www.idealista.com/inmueble/39251768/
39595321^157900^https://www.idealista.com/inmueble/39595321/
39687831^292000^https://www.idealista.com/inmueble/39687831/
38610045^127000^https://www.idealista.com/inmueble/38610045/
39312151^230000^https://www.idealista.com/inmueble/39312151/
39298516^116000^https://www.idealista.com/inmueble/39298516/
39672367^99000^https://www.idealista.com/inmueble/39672367/
39551652^136900^https://www.idealista.com/inmueble/39551652/
38460878^94000^https://www.idealista.com/inmueble/38460878/
37644534^214260^https://www.idealista.com/inmueble/37644534/
39384817^195000^https://www.idealista.com/inmueble/39384817/
39652384^299900^https://www.idealista.com/inmueble/39652384/
39209409^159900^https://www.idealista.com/inmueble/39209409/
36108210^277300^https://www.idealista.com/inmueble/36108210/
38505653^256900^https://www.idealista.com/inmueble/38505653/
39445695^130000^https://www.idealista.com/inmueble/39445695/
39373240^89000^https://www.idealista.com/inmueble/39373240/
39551387^89900^https://www.idealista.com/inmueble/39551387/
39463228^125000^https://www.idealista.com/inmueble/39463228/
39319927^110000^https://www.idealista.com/inmueble/39319927/
39301610^106000^https://www.idealista.com/inmueble/39301610/
38449296^97800^https://www.idealista.com/inmueble/38449296/
38303403^169900^https://www.idealista.com/inmueble/38303403/
37372863^102000^https://www.idealista.com/inmueble/37372863/
39598378^87000^https://www.idealista.com/inmueble/39598378/
31938992^252000^https://www.idealista.com/inmueble/31938992/
39574185^184000^https://www.idealista.com/inmueble/39574185/
39456409^148000^https://www.idealista.com/inmueble/39456409/
38357586^99000^https://www.idealista.com/inmueble/38357586/
38346459^260000^https://www.idealista.com/inmueble/38346459/
37356316^168000^https://www.idealista.com/inmueble/37356316/
39737491^280000^https://www.idealista.com/inmueble/39737491/
39244803^169000^https://www.idealista.com/inmueble/39244803/
39744321^97000^https://www.idealista.com/inmueble/39744321/
39075884^129000^https://www.idealista.com/inmueble/39075884/
29547198^210000^https://www.idealista.com/inmueble/29547198/
39743730^263000^https://www.idealista.com/inmueble/39743730/
39741227^154990^https://www.idealista.com/inmueble/39741227/
39732940^134900^https://www.idealista.com/inmueble/39732940/
39731446^159900^https://www.idealista.com/inmueble/39731446/
39730641^149500^https://www.idealista.com/inmueble/39730641/
39730493^155900^https://www.idealista.com/inmueble/39730493/
39733611^72500^https://www.idealista.com/inmueble/39733611/
39735769^83000^https://www.idealista.com/inmueble/39735769/
39731798^91900^https://www.idealista.com/inmueble/39731798/
39730665^94900^https://www.idealista.com/inmueble/39730665/
39730392^169900^https://www.idealista.com/inmueble/39730392/
39732556^135000^https://www.idealista.com/inmueble/39732556/
39724529^128000^https://www.idealista.com/inmueble/39724529/
39720774^157000^https://www.idealista.com/inmueble/39720774/
38609253^145000^https://www.idealista.com/inmueble/38609253/
39732271^192000^https://www.idealista.com/inmueble/39732271/
37268315^175000^https://www.idealista.com/inmueble/37268315/
39725613^294000^https://www.idealista.com/inmueble/39725613/
39724337^154900^https://www.idealista.com/inmueble/39724337/
39684926^223500^https://www.idealista.com/inmueble/39684926/
38947408^202000^https://www.idealista.com/inmueble/38947408/
39583242^279900^https://www.idealista.com/inmueble/39583242/
38969865^230648^https://www.idealista.com/inmueble/38969865/
39675962^246000^https://www.idealista.com/inmueble/39675962/
38619879^281400^https://www.idealista.com/inmueble/38619879/
38619957^290500^https://www.idealista.com/inmueble/38619957/
39703925^144500^https://www.idealista.com/inmueble/39703925/
39684001^370000^https://www.idealista.com/inmueble/39684001/
39719365^215000^https://www.idealista.com/inmueble/39719365/
39739880^85050^https://www.idealista.com/inmueble/39739880/
39726240^127000^https://www.idealista.com/inmueble/39726240/
39727040^520000^https://www.idealista.com/inmueble/39727040/
39699352^129900^https://www.idealista.com/inmueble/39699352/
39695176^212000^https://www.idealista.com/inmueble/39695176/
39645599^143000^https://www.idealista.com/inmueble/39645599/
37453634^197900^https://www.idealista.com/inmueble/37453634/
36669110^158000^https://www.idealista.com/inmueble/36669110/
39541770^95000^https://www.idealista.com/inmueble/39541770/
39653432^124900^https://www.idealista.com/inmueble/39653432/
39679943^179900^https://www.idealista.com/inmueble/39679943/
39541324^109900^https://www.idealista.com/inmueble/39541324/
39533956^233200^https://www.idealista.com/inmueble/39533956/
37039855^310000^https://www.idealista.com/inmueble/37039855/
39723185^165000^https://www.idealista.com/inmueble/39723185/
39670521^230000^https://www.idealista.com/inmueble/39670521/
38843930^95000^https://www.idealista.com/inmueble/38843930/
36260659^187897^https://www.idealista.com/inmueble/36260659/
39726229^180000^https://www.idealista.com/inmueble/39726229/
39725508^254900^https://www.idealista.com/inmueble/39725508/
39725354^269900^https://www.idealista.com/inmueble/39725354/
39725057^79900^https://www.idealista.com/inmueble/39725057/
39724586^144900^https://www.idealista.com/inmueble/39724586/
39724520^214900^https://www.idealista.com/inmueble/39724520/
39723234^204500^https://www.idealista.com/inmueble/39723234/
39722894^229900^https://www.idealista.com/inmueble/39722894/
39722412^419900^https://www.idealista.com/inmueble/39722412/
39718025^221900^https://www.idealista.com/inmueble/39718025/
39717898^265900^https://www.idealista.com/inmueble/39717898/
39717735^154900^https://www.idealista.com/inmueble/39717735/
39717564^179900^https://www.idealista.com/inmueble/39717564/
39705812^249900^https://www.idealista.com/inmueble/39705812/
39705706^448900^https://www.idealista.com/inmueble/39705706/
39704546^219500^https://www.idealista.com/inmueble/39704546/
39704392^260900^https://www.idealista.com/inmueble/39704392/
39703665^124900^https://www.idealista.com/inmueble/39703665/
39703613^226900^https://www.idealista.com/inmueble/39703613/
39703300^135000^https://www.idealista.com/inmueble/39703300/
39699729^279900^https://www.idealista.com/inmueble/39699729/
39699564^194700^https://www.idealista.com/inmueble/39699564/
39699054^288900^https://www.idealista.com/inmueble/39699054/
39698784^89900^https://www.idealista.com/inmueble/39698784/
39698462^248000^https://www.idealista.com/inmueble/39698462/
39697332^255000^https://www.idealista.com/inmueble/39697332/
39645709^225000^https://www.idealista.com/inmueble/39645709/
39645416^205000^https://www.idealista.com/inmueble/39645416/
39644231^124000^https://www.idealista.com/inmueble/39644231/
39594458^220000^https://www.idealista.com/inmueble/39594458/
39541625^141000^https://www.idealista.com/inmueble/39541625/
39610014^227900^https://www.idealista.com/inmueble/39610014/
39573276^95000^https://www.idealista.com/inmueble/39573276/
39529441^125900^https://www.idealista.com/inmueble/39529441/
37250898^335000^https://www.idealista.com/inmueble/37250898/
