,att_main_0,att_main_1,att_main_2,att_main_3,att_main_4,att_main_5,att_main_6,att_main_7,att_main_8,att_main_9,att_main_10,att_main_11,att_main_12,att_main_13,att_main_14,att_main_15,att_build_0,att_build_1,att_build_2,att_build_3,att_equipment_0,att_equipment_1,att_equipment_2,att_equipment_3,att_equipment_4,att_location_0,att_location_1,att_location_2,att_location_3,att_location_4,att_location_5,att_location_6,att_location_7,att_location_8,price
39730493, 70 m² construidos , 2 habitaciones , 2 baños , Segunda mano/buen estado , Armarios empotrados , Certificación energética: en trámite ,,,,,,,,,,, Planta 8ª exterior , Con ascensor ,,, Aire acondicionado ,,,,,, Barrio Zarzaquemada , Distrito Zarzaquemada , Leganés ," Zona sur, Madrid ",,,,,155.900
39733611, 67 m² construidos , Sin habitación , 1 baño , Plaza de garaje incluida en el precio , Segunda mano/buen estado , Certificación energética:  (IPE no indicado) ,,,,,,,,,,, Planta 3ª exterior , Con ascensor ,,,,,,,,Calle Arquímedes, Barrio Valdepelayo-Montepinos-Arroyo Culebro , Distrito Valdepelayo - Montepinos - Arroyo Culebro , Leganés ," Zona sur, Madrid ",,,,,72.500
39735769, 55 m² construidos , 2 habitaciones , 1 baño , Terraza , Segunda mano/buen estado , Certificación energética: en trámite ,,,,,,,,,,, Planta 3ª exterior , Sin ascensor ,,,,,,,,, Barrio Batallas , Distrito Centro , Leganés ," Zona sur, Madrid ",,,,,83.000
39731798, 60 m² construidos , 3 habitaciones , 1 baño , Terraza , Segunda mano/buen estado , Certificación energética: en trámite ,,,,,,,,,,, Planta 4ª exterior , Sin ascensor ,,,,,,,,, Barrio Descubridores-Escritores , Distrito Centro , Leganés ," Zona sur, Madrid ",,,,,91.900
39730665, 60 m² construidos , 3 habitaciones , 1 baño , Segunda mano/buen estado , Certificación energética: en trámite ,,,,,,,,,,,, Bajo exterior , Sin ascensor ,,,,,,,,, Barrio La Fortuna , Distrito La Fortuna , Leganés ," Zona sur, Madrid ",,,,,94.900
39730392, 70 m² construidos , 3 habitaciones , 1 baño , Terraza , Segunda mano/buen estado , Armarios empotrados , Certificación energética: en trámite ,,,,,,,,,, Planta 6ª exterior , Con ascensor ,,, Aire acondicionado ,,,,,, Barrio Zarzaquemada , Distrito Zarzaquemada , Leganés ," Zona sur, Madrid ",,,,,169.900
39732556, 79 m² construidos , 3 habitaciones , 1 baño , Segunda mano/buen estado , Armarios empotrados , Trastero , Construido en 1983 , Certificación energética: en trámite ,,,,,,,,, Planta 8ª exterior , Con ascensor ,,, Aire acondicionado ,,,,,, Barrio Zarzaquemada , Distrito Zarzaquemada , Leganés ," Zona sur, Madrid ",,,,,135.000
39724529," 89 m² construidos, 81 m² útiles ", 3 habitaciones , 1 baño , Segunda mano/para reformar , Construido en 1970 , Certificación energética: en trámite ,,,,,,,,,,, Bajo exterior , Sin ascensor ,,, Aire acondicionado ,,,,, san amado, Barrio La Fortuna , Distrito La Fortuna , Leganés ," Zona sur, Madrid ",,,,,128.000
39720774, 100 m² construidos , 3 habitaciones , 2 baños , Terraza , Segunda mano/buen estado , Certificación energética del edificio terminado: en trámite ,,,,,,,,,,, Bajo exterior , Sin ascensor ,,,,,,,,Calle de san francisco, Barrio Santos , Distrito Centro , Leganés ," Zona sur, Madrid ",,,,,157.000
39732271, 104 m² construidos , 3 habitaciones , 2 baños , Terraza , Balcón , Segunda mano/buen estado , Armarios empotrados ," Orientación norte, sur ", Construido en 1996 , Certificación energética: en trámite ,,,,,,, Planta 1ª exterior , Sin ascensor ,,, Aire acondicionado ,,,,,, Barrio Casco Antiguo , Distrito Centro , Leganés ," Zona sur, Madrid ",,,,,192.000
39725613, 130 m² construidos , 4 habitaciones , 2 baños , Terraza , Segunda mano/buen estado , Armarios empotrados , Certificación energética: en trámite ,,,,,,,,,, Planta 2ª exterior , Con ascensor ,,, Aire acondicionado , Jardín ,,,,, Barrio Casco Antiguo , Distrito Centro , Leganés ," Zona sur, Madrid ",,,,,294.000
39724337, 70 m² construidos , 2 habitaciones , 2 baños , Terraza , Segunda mano/buen estado , Armarios empotrados , Certificación energética: en trámite ,,,,,,,,,, Planta 3ª exterior , Sin ascensor ,,, Aire acondicionado ,,,,,, Barrio Casco Antiguo , Distrito Centro , Leganés ," Zona sur, Madrid ",,,,,154.900
39703925, 100 m² construidos , 2 habitaciones , 2 baños , Terraza , Segunda mano/buen estado , Armarios empotrados , Certificación energética: en trámite ,,,,,,,,,, Planta 1ª exterior , Sin ascensor ,,, Aire acondicionado ,,,,,Calle Juan Muñoz, Barrio Casco Antiguo , Distrito Centro , Leganés ," Zona sur, Madrid ",,,,,144.500
39719365, 85 m² construidos , 3 habitaciones , 2 baños , Plaza de garaje incluida en el precio , Segunda mano/buen estado , Armarios empotrados , Trastero , Certificación energética: en trámite , Acceso adaptado a personas con movilidad reducida , Vivienda apta para su uso por personas con movilidad reducida ,,,,,,, Planta 1ª exterior , Con ascensor ,,, Aire acondicionado , Jardín ,,,," FRANCISCO RABAL, 7", Barrio V Centenario , Distrito San Nicasio - Campo de Tiro - Solagua , Leganés ," Zona sur, Madrid ",,,,,215.000
39739880," 68 m² construidos, 65 m² útiles ", 3 habitaciones , 1 baño , Construido en 1975 , Certificación energética: no indicado ,,,,,,,,,,,, Planta 5ª , Sin ascensor ,,,,,,,,, Barrio Zarzaquemada , Distrito Zarzaquemada , Leganés ," Zona sur, Madrid ",,,,,85.050
39726240, 73 m² construidos , 3 habitaciones , 1 baño , Plaza de garaje incluida en el precio , Segunda mano/buen estado , Trastero ," Orientación sur, este ", Certificación energética: en trámite ,,,,,,,,, Planta 2ª exterior , Sin ascensor ,,,,,,,,, Barrio Batallas , Distrito Centro , Leganés ," Zona sur, Madrid ",,,,,127.000
39727040," 218 m² construidos, 182 m² útiles ", 4 habitaciones , 4 baños , Terraza , Plaza de garaje incluida en el precio , Segunda mano/buen estado , Armarios empotrados , Trastero ," Orientación norte, este ", Construido en 2003 ," Certificación energética:  (253,3 kWh/m² año) ",,,,,, Planta 3ª exterior , Con ascensor ,,,,,,,,, Barrio Casco Antiguo , Distrito Centro , Leganés ," Zona sur, Madrid ",,,,,520.000
39699352, 70 m² construidos , 3 habitaciones , 1 baño , Terraza , Segunda mano/buen estado , Armarios empotrados , Certificación energética: en trámite ,,,,,,,,,, Planta 3ª exterior , Sin ascensor ,,,,,,,,Avenida de Fuenlabrada, Barrio Casco Antiguo , Distrito Centro , Leganés ," Zona sur, Madrid ",,,,,129.900
39695176, 100 m² construidos , 2 habitaciones , 2 baños , Terraza , Balcón , Segunda mano/buen estado , Armarios empotrados , Trastero , Construido en 2006 , Certificación energética: en trámite ,,,,,,, Planta 3ª exterior , Con ascensor ,,, Aire acondicionado ,,,,,"Calle de las Nieves, 12", Barrio Casco Antiguo , Distrito Centro , Leganés ," Zona sur, Madrid ",,,,,212.000
39723185, 75 m² construidos , 3 habitaciones , 1 baño , Segunda mano/buen estado , Armarios empotrados ," Orientación sur, oeste ", Certificación energética: en trámite ,,,,,,,,,, Planta 7ª exterior , Con ascensor ,,, Aire acondicionado ,,,,, ALPUJARRAS, Barrio Zarzaquemada , Distrito Zarzaquemada , Leganés ," Zona sur, Madrid ",,,,,165.000
39726229, 70 m² construidos , 3 habitaciones , 1 baño , Terraza , Segunda mano/buen estado , Armarios empotrados , Certificación energética: en trámite ,,,,,,,,,, Planta 6ª exterior , Con ascensor ,,, Aire acondicionado ,,,,,, Barrio Zarzaquemada , Distrito Zarzaquemada , Leganés ," Zona sur, Madrid ",,,,,180.000
39725508, 140 m² construidos , 4 habitaciones , 2 baños , Terraza , Segunda mano/buen estado , Armarios empotrados , Certificación energética: en trámite ,,,,,,,,,, Planta 1ª exterior , Con ascensor ,,, Aire acondicionado ,,,,,, Barrio Casco Antiguo , Distrito Centro , Leganés ," Zona sur, Madrid ",,,,,254.900
39725354, 140 m² construidos , 4 habitaciones , 2 baños , Terraza , Segunda mano/buen estado , Armarios empotrados , Certificación energética: en trámite ,,,,,,,,,, Planta 1ª exterior , Con ascensor ,,, Aire acondicionado ,,,,,, Barrio Casco Antiguo , Distrito Centro , Leganés ," Zona sur, Madrid ",,,,,269.900
39725057, 55 m² construidos , 2 habitaciones , 1 baño , Terraza , Segunda mano/para reformar , Certificación energética: en trámite ,,,,,,,,,,, Planta 3ª exterior , Sin ascensor ,,,,,,,,, Barrio Batallas , Distrito Centro , Leganés ," Zona sur, Madrid ",,,,,79.900
39724586, 70 m² construidos , 3 habitaciones , 1 baño , Terraza , Segunda mano/buen estado , Certificación energética: en trámite ,,,,,,,,,,, Planta 7ª exterior , Con ascensor ,,,,,,,,, Barrio Zarzaquemada , Distrito Zarzaquemada , Leganés ," Zona sur, Madrid ",,,,,144.900
39724520, 120 m² construidos , 4 habitaciones , 2 baños , Segunda mano/buen estado , Armarios empotrados , Certificación energética: en trámite ,,,,,,,,,,, Planta 3ª exterior , Con ascensor ,,,,,,,,, Barrio Casco Antiguo , Distrito Centro , Leganés ," Zona sur, Madrid ",,,,,214.900
39723234, 100 m² construidos , 4 habitaciones , 2 baños , Terraza , Segunda mano/buen estado , Certificación energética: en trámite ,,,,,,,,,,, Planta 1ª exterior , Con ascensor ,,, Aire acondicionado ,,,,,, Barrio El Carrascal , Distrito El Carrascal , Leganés ," Zona sur, Madrid ",,,,,204.500
39722894, 110 m² construidos , 4 habitaciones , 2 baños , Terraza , Plaza de garaje por 10.000 eur adicionales , Segunda mano/buen estado , Trastero , Certificación energética: en trámite ,,,,,,,,, Planta 3ª exterior , Sin ascensor ,,, Aire acondicionado ,,,,,, Barrio La Fortuna , Distrito La Fortuna , Leganés ," Zona sur, Madrid ",,,,,229.900
39722412, 150 m² construidos , 4 habitaciones , 3 baños , Terraza , Plaza de garaje incluida en el precio , Segunda mano/buen estado , Armarios empotrados , Trastero , Certificación energética: en trámite ,,,,,,,, Planta 8ª exterior , Con ascensor ,,, Piscina , Jardín ,,,,, Barrio Zarzaquemada , Distrito Zarzaquemada , Leganés ," Zona sur, Madrid ",,,,,419.900
39718025, 80 m² construidos , 3 habitaciones , 2 baños , Terraza , Plaza de garaje incluida en el precio , Segunda mano/buen estado , Certificación energética: en trámite ,,,,,,,,,, Planta 1ª exterior , Con ascensor ,,, Aire acondicionado , Jardín ,,,,, Barrio Las Dehesillas-Vereda de los Estudiantes , Distrito Las Dehesillas - Vereda de los Estudiantes , Leganés ," Zona sur, Madrid ",,,,,221.900
39717898, 115 m² construidos , 4 habitaciones , 2 baños , Terraza , Segunda mano/buen estado , Armarios empotrados , Trastero , Certificación energética: en trámite ,,,,,,,,, Planta 8ª exterior , Con ascensor ,,,,,,,,, Barrio Zarzaquemada , Distrito Zarzaquemada , Leganés ," Zona sur, Madrid ",,,,,265.900
39717735, 80 m² construidos , 3 habitaciones , 1 baño , Terraza , Segunda mano/buen estado , Trastero , Certificación energética: en trámite ,,,,,,,,,, Planta 4ª exterior , Con ascensor ,,, Piscina , Jardín ,,,,, Barrio Vírgenes , Distrito Centro , Leganés ," Zona sur, Madrid ",,,,,154.900
39717564, 94 m² construidos , 3 habitaciones , 2 baños , Terraza , Segunda mano/buen estado , Armarios empotrados , Certificación energética: en trámite ,,,,,,,,,, Planta 1ª exterior , Sin ascensor ,,,,,,,,, Barrio Casco Antiguo , Distrito Centro , Leganés ," Zona sur, Madrid ",,,,,179.900
39705812, 126 m² construidos , 4 habitaciones , 2 baños , Terraza , Segunda mano/buen estado , Armarios empotrados , Trastero , Certificación energética: en trámite ,,,,,,,,, Planta 1ª exterior , Con ascensor ,,, Aire acondicionado , Jardín ,,,,, Barrio El Carrascal , Distrito El Carrascal , Leganés ," Zona sur, Madrid ",,,,,249.900
39705706, 150 m² construidos , 4 habitaciones , 3 baños , Terraza , Plaza de garaje incluida en el precio , Segunda mano/buen estado , Armarios empotrados , Trastero , Certificación energética: en trámite ,,,,,,,, Planta 8ª exterior , Con ascensor ,,, Aire acondicionado , Piscina ,,,,, Barrio Zarzaquemada , Distrito Zarzaquemada , Leganés ," Zona sur, Madrid ",,,,,448.900
39704546, 100 m² construidos , 4 habitaciones , 2 baños , Terraza , Segunda mano/buen estado , Certificación energética: en trámite ,,,,,,,,,,, Planta 1ª exterior , Con ascensor ,,,,,,,,, Barrio El Carrascal , Distrito El Carrascal , Leganés ," Zona sur, Madrid ",,,,,219.500
39704392, 110 m² construidos , 3 habitaciones , 2 baños , Terraza , Plaza de garaje incluida en el precio , Segunda mano/buen estado , Armarios empotrados , Certificación energética: en trámite ,,,,,,,,, Planta 5ª exterior , Con ascensor ,,, Aire acondicionado ,,,,,, Barrio Leganés norte , Distrito Leganés norte , Leganés ," Zona sur, Madrid ",,,,,260.900
39703665, 90 m² construidos , 2 habitaciones , 2 baños , Terraza , Segunda mano/buen estado , Armarios empotrados , Certificación energética: en trámite ,,,,,,,,,, Planta 3ª exterior , Con ascensor ,,,,,,,,, Barrio La Fortuna , Distrito La Fortuna , Leganés ," Zona sur, Madrid ",,,,,124.900
39703613, 120 m² construidos , 4 habitaciones , 2 baños , Segunda mano/buen estado , Armarios empotrados , Certificación energética: en trámite ,,,,,,,,,,, Planta 3ª exterior , Con ascensor ,,,,,,,,, Barrio Casco Antiguo , Distrito Centro , Leganés ," Zona sur, Madrid ",,,,,226.900
39703300, 100 m² construidos , 4 habitaciones , 1 baño , Terraza , Balcón , Plaza de garaje incluida en el precio , Segunda mano/buen estado , Trastero , Orientación norte , Construido en 1969 , Certificación energética: en trámite , Acceso adaptado a personas con movilidad reducida ,,,,, Planta 2ª exterior , Sin ascensor ,,,,,,,, Batalla de Trafalgar, Barrio Batallas , Distrito Centro , Leganés ," Zona sur, Madrid ",,,,,135.000
39699729, 220 m² construidos , 4 habitaciones , 2 baños , Terraza , Plaza de garaje incluida en el precio , Segunda mano/buen estado , Armarios empotrados , Trastero , Certificación energética: en trámite ,,,,,,,, Planta 4ª exterior , Con ascensor ,,,,,,,,, Barrio Batallas , Distrito Centro , Leganés ," Zona sur, Madrid ",,,,,279.900
39699564, 110 m² construidos , 3 habitaciones , 2 baños , Terraza , Segunda mano/buen estado , Armarios empotrados , Trastero , Certificación energética: en trámite ,,,,,,,,, Planta 3ª exterior , Con ascensor ,,, Aire acondicionado ,,,,,, Barrio La Fortuna , Distrito La Fortuna , Leganés ," Zona sur, Madrid ",,,,,194.700
39699054, 115 m² construidos , 4 habitaciones , 2 baños , Terraza , Plaza de garaje incluida en el precio , Segunda mano/buen estado , Armarios empotrados , Trastero , Certificación energética: en trámite ,,,,,,,, Planta 3ª exterior , Con ascensor ,,,,,,,,, Barrio El Carrascal , Distrito El Carrascal , Leganés ," Zona sur, Madrid ",,,,,288.900
39698784, 80 m² construidos , 3 habitaciones , 1 baño , Segunda mano/buen estado , Certificación energética: en trámite ,,,,,,,,,,,, Planta 3ª exterior , Sin ascensor ,,,,,,,,, Barrio San Nicasio , Distrito San Nicasio - Campo de Tiro - Solagua , Leganés ," Zona sur, Madrid ",,,,,89.900
39698462, 110 m² construidos , 4 habitaciones , 2 baños , Terraza , Plaza de garaje por 10.000 eur adicionales , Segunda mano/buen estado , Trastero , Certificación energética: en trámite ,,,,,,,,, Planta 3ª exterior , Sin ascensor ,,, Aire acondicionado ,,,,,, Barrio La Fortuna , Distrito La Fortuna , Leganés ," Zona sur, Madrid ",,,,,248.000
39697332, 100 m² construidos , 4 habitaciones , 2 baños , Terraza , Plaza de garaje incluida en el precio , Armarios empotrados , Trastero , Construido en 2004 , Certificación energética del edificio terminado: en trámite ,,,,,,,, , Con ascensor ,,, Piscina , Jardín ,,,,Calle de móstoles, Barrio Valdepelayo-Montepinos-Arroyo Culebro , Distrito Valdepelayo - Montepinos - Arroyo Culebro , Leganés ," Zona sur, Madrid ",,,,,255.000
39702713, 65 m² construidos , 3 habitaciones , 1 baño , Terraza , Segunda mano/buen estado , Armarios empotrados , Construido en 1975 , Certificación energética: en trámite ,,,,,,,,, Planta 5ª , Sin ascensor ,,,,,,,,"Calle de la rioja, 22", Barrio Zarzaquemada , Distrito Zarzaquemada , Leganés ," Zona sur, Madrid ",,,,,85.050
39720451," 90 m² construidos, 80 m² útiles ", 3 habitaciones , 1 baño , Terraza , Segunda mano/buen estado , Armarios empotrados , Orientación oeste , Construido en 1974 , Certificación energética: en trámite , Acceso adaptado a personas con movilidad reducida ,,,,,,, Planta 9ª exterior , Con ascensor ,,, Jardín ,,,,,, Barrio Zarzaquemada , Distrito Zarzaquemada , Leganés ," Zona sur, Madrid ",,,,,155.000
39726166, 65 m² construidos , 3 habitaciones , 1 baño , Segunda mano/buen estado , Certificación energética: en trámite ,,,,,,,,,,,, Planta 4ª exterior , Con ascensor ,,,,,,,,, Barrio Zarzaquemada , Distrito Zarzaquemada , Leganés ," Zona sur, Madrid ",,,,,129.900
39726123, 65 m² construidos , 3 habitaciones , 1 baño , Segunda mano/buen estado , Certificación energética: en trámite ,,,,,,,,,,,, Planta 4ª exterior , Con ascensor ,,,,,,,,, Barrio Zarzaquemada , Distrito Zarzaquemada , Leganés ," Zona sur, Madrid ",,,,,139.900
39726087, 115 m² construidos , 3 habitaciones , 2 baños , Plaza de garaje incluida en el precio , Segunda mano/buen estado , Trastero , Certificación energética: en trámite ,,,,,,,,,, Planta 4ª exterior , Con ascensor ,,, Piscina , Jardín ,,,,, Barrio Leganés norte , Distrito Leganés norte , Leganés ," Zona sur, Madrid ",,,,,349.000
39725867, 75 m² construidos , 3 habitaciones , 1 baño , Terraza , Segunda mano/buen estado , Certificación energética: en trámite ,,,,,,,,,,, Planta 4ª exterior , Sin ascensor ,,,,,,,,, Barrio Zarzaquemada , Distrito Zarzaquemada , Leganés ," Zona sur, Madrid ",,,,,94.900
39725751, 130 m² construidos , 4 habitaciones , 2 baños , Terraza , Segunda mano/buen estado , Certificación energética: en trámite ,,,,,,,,,,, Planta 2ª exterior , Con ascensor ,,, Jardín ,,,,,, Barrio Casco Antiguo , Distrito Centro , Leganés ," Zona sur, Madrid ",,,,,264.900
39725578, 65 m² construidos , 3 habitaciones , 1 baño , Terraza , Segunda mano/buen estado , Certificación energética: en trámite ,,,,,,,,,,, Planta 2ª exterior , Sin ascensor ,,,,,,,,, Barrio Batallas , Distrito Centro , Leganés ," Zona sur, Madrid ",,,,,103.500
39725214, 66 m² construidos , 3 habitaciones , 1 baño , Terraza , Segunda mano/buen estado , Certificación energética: en trámite ,,,,,,,,,,, Planta 4ª exterior , Sin ascensor ,,, Aire acondicionado ,,,,,, Barrio Batallas , Distrito Centro , Leganés ," Zona sur, Madrid ",,,,,93.500
39725204, 70 m² construidos , 3 habitaciones , 1 baño , Terraza , Segunda mano/buen estado , Certificación energética: en trámite ,,,,,,,,,,, Planta 3ª exterior , Sin ascensor ,,,,,,,,, Barrio Casco Antiguo , Distrito Centro , Leganés ," Zona sur, Madrid ",,,,,114.900
39725042, 80 m² construidos , 3 habitaciones , 1 baño , Segunda mano/buen estado , Certificación energética: en trámite ,,,,,,,,,,,, Planta 1ª exterior , Sin ascensor ,,,,,,,,, Barrio Zarzaquemada , Distrito Zarzaquemada , Leganés ," Zona sur, Madrid ",,,,,134.900
39724966, 75 m² construidos , 3 habitaciones , 1 baño , Segunda mano/buen estado , Armarios empotrados , Certificación energética: en trámite ,,,,,,,,,,, Planta 1ª exterior , Con ascensor ,,, Aire acondicionado ,,,,,, Barrio Zarzaquemada , Distrito Zarzaquemada , Leganés ," Zona sur, Madrid ",,,,,148.000
