^link^price^id
0^https://www.idealista.com/inmueble/39543946/^59000^39543946
1^https://www.idealista.com/inmueble/39595321/^157900^39595321
2^https://www.idealista.com/inmueble/39265723/^270000^39265723
3^https://www.idealista.com/inmueble/38318158/^104000^38318158
4^https://www.idealista.com/inmueble/39460049/^282900^39460049
5^https://www.idealista.com/inmueble/39148574/^114900^39148574
6^https://www.idealista.com/inmueble/38868575/^176836^38868575
7^https://www.idealista.com/inmueble/38868581/^197782^38868581
8^https://www.idealista.com/inmueble/38868481/^195857^38868481
9^https://www.idealista.com/inmueble/39189914/^174900^39189914
10^https://www.idealista.com/inmueble/39251768/^197000^39251768
11^https://www.idealista.com/inmueble/39518665/^129900^39518665
12^https://www.idealista.com/inmueble/39207124/^111900^39207124
13^https://www.idealista.com/inmueble/39199973/^189900^39199973
14^https://www.idealista.com/inmueble/39479248/^90000^39479248
15^https://www.idealista.com/inmueble/39393863/^75000^39393863
16^https://www.idealista.com/inmueble/38610045/^127000^38610045
17^https://www.idealista.com/inmueble/38491681/^169800^38491681
18^https://www.idealista.com/inmueble/38351761/^126000^38351761
19^https://www.idealista.com/inmueble/39606379/^94000^39606379
20^https://www.idealista.com/inmueble/39384817/^195000^39384817
21^https://www.idealista.com/inmueble/38505653/^256900^38505653
22^https://www.idealista.com/inmueble/39510700/^229000^39510700
23^https://www.idealista.com/inmueble/39347508/^259000^39347508
24^https://www.idealista.com/inmueble/39312151/^230000^39312151
25^https://www.idealista.com/inmueble/39175357/^209900^39175357
26^https://www.idealista.com/inmueble/39298516/^116000^39298516
27^https://www.idealista.com/inmueble/39551652/^136900^39551652
28^https://www.idealista.com/inmueble/39598378/^87000^39598378
29^https://www.idealista.com/inmueble/38578156/^130000^38578156
30^https://www.idealista.com/inmueble/37644534/^214260^37644534
31^https://www.idealista.com/inmueble/39373240/^89000^39373240
32^https://www.idealista.com/inmueble/39207192/^149500^39207192
33^https://www.idealista.com/inmueble/38460878/^94000^38460878
34^https://www.idealista.com/inmueble/39209409/^159900^39209409
35^https://www.idealista.com/inmueble/36108210/^277300^36108210
36^https://www.idealista.com/inmueble/39189871/^108900^39189871
37^https://www.idealista.com/inmueble/39551387/^89900^39551387
38^https://www.idealista.com/inmueble/39463228/^125000^39463228
39^https://www.idealista.com/inmueble/39319927/^110000^39319927
40^https://www.idealista.com/inmueble/39301610/^106000^39301610
41^https://www.idealista.com/inmueble/39076762/^92000^39076762
42^https://www.idealista.com/inmueble/39053982/^97260^39053982
43^https://www.idealista.com/inmueble/38449296/^97800^38449296
44^https://www.idealista.com/inmueble/38303403/^169900^38303403
45^https://www.idealista.com/inmueble/37372863/^102000^37372863
46^https://www.idealista.com/inmueble/39456409/^148000^39456409
47^https://www.idealista.com/inmueble/39445695/^132500^39445695
48^https://www.idealista.com/inmueble/38357586/^99000^38357586
49^https://www.idealista.com/inmueble/38346459/^260000^38346459
50^https://www.idealista.com/inmueble/37356316/^168000^37356316
51^https://www.idealista.com/inmueble/39645709/^225000^39645709
52^https://www.idealista.com/inmueble/39645416/^205000^39645416
53^https://www.idealista.com/inmueble/39244803/^169000^39244803
54^https://www.idealista.com/inmueble/39648310/^239000^39648310
55^https://www.idealista.com/inmueble/39648605/^180000^39648605
56^https://www.idealista.com/inmueble/39648378/^330000^39648378
57^https://www.idealista.com/inmueble/39645652/^169900^39645652
58^https://www.idealista.com/inmueble/39645599/^150000^39645599
59^https://www.idealista.com/inmueble/39645529/^180000^39645529
60^https://www.idealista.com/inmueble/39650984/^159000^39650984
61^https://www.idealista.com/inmueble/39650897/^179900^39650897
62^https://www.idealista.com/inmueble/39648338/^159000^39648338
63^https://www.idealista.com/inmueble/39648184/^259900^39648184
64^https://www.idealista.com/inmueble/39647979/^272000^39647979
65^https://www.idealista.com/inmueble/39647827/^219500^39647827
66^https://www.idealista.com/inmueble/39647205/^259900^39647205
67^https://www.idealista.com/inmueble/39647083/^226900^39647083
68^https://www.idealista.com/inmueble/39646871/^249900^39646871
69^https://www.idealista.com/inmueble/39645716/^134900^39645716
70^https://www.idealista.com/inmueble/39075884/^129000^39075884
71^https://www.idealista.com/inmueble/39649025/^75000^39649025
72^https://www.idealista.com/inmueble/39646897/^244500^39646897
73^https://www.idealista.com/inmueble/39646893/^129500^39646893
74^https://www.idealista.com/inmueble/39651458/^129900^39651458
75^https://www.idealista.com/inmueble/39651392/^139900^39651392
76^https://www.idealista.com/inmueble/39651279/^137000^39651279
77^https://www.idealista.com/inmueble/39648524/^147000^39648524
