lon,lat
-3.70089356924713,40.4265127118331
-3.7108053077639,40.4117134123568
-3.698558153752,40.4195538541916
-3.71050304551118,40.4177243022323
-3.69413663811621,40.4125533386056
-3.69300272252338,40.4088574190128
-3.69892564641385,40.4208939799302
-3.69937069041591,40.4194768695705
-3.70028526585839,40.4144623055013
-3.69474230263541,40.3957928405403
-3.71520096326873,40.4016412094924
-3.69698319181305,40.3937072667729
-3.69465580107174,40.3931086544976
-3.69472075367962,40.3925497011842
-3.69501130197634,40.393304718075
-3.69503375477083,40.3931964741419
-3.70351713383897,40.3999741392706
-3.6925634621879,40.4027969517241
-3.70618942594352,40.4042281456697
-3.71946159691697,40.408903192695
-3.69374765330119,40.4010601115519
-3.69167056704645,40.4030635594224
-3.6925312497262,40.4031034529489
-3.69101877031261,40.4027070939224
-3.69025254774306,40.4026846433943
-3.71222082408803,40.406236206924
-3.69667911134563,40.3973577755962
-3.6982067289373,40.3980873054359
-3.69795711533811,40.3967374513136
-3.69824113177634,40.3945735581866
-3.70431797376355,40.4010593610411
-3.70155671346868,40.4041031936453
-3.72080790513272,40.413579511055
-3.70391688182629,40.3987554820226
-3.71662263884377,40.4045874685934
-3.71896498095673,40.404320673731
-3.68714040232572,40.4014238921816
-3.71093064174605,40.4023432243364
-3.70099089318158,40.4040885171854
-3.69297227316118,40.4070377715153
-3.6977711311195,40.3981259712082
-3.69395076006738,40.4070679391607
-3.69091161675133,40.4037527860667
-3.69052108857203,40.4035929557913
-3.69292086866808,40.4008758787481
-3.6931295863289,40.4062890764785
-3.70920936654994,40.3989033227717
-3.69355754564414,40.4009080978337
-3.67630492919995,40.393775824129
-3.69449492019045,40.4015331062763
-3.72103080157513,40.4090645894724
-3.7063421473408,40.4041821674993
-3.70443463978956,40.4043379495991
-3.70664363281595,40.4037118541611
-3.69323569338714,40.4028469776993
-3.69459490555224,40.4032352194342
-3.6947523963556,40.392189147756
-3.69576234369707,40.4033092819792
-3.71384492009808,40.4026766223599
-3.69645630069493,40.4043231283886
-3.7151144746879,40.4012633638096
-3.68998133661761,40.4026682439948
-3.70975218773164,40.4000981980042
-3.70679191304947,40.4054947417763
-3.71767017567994,40.404463853603
-3.71056580288016,40.4001472553251
-3.71519307091597,40.4042358676357
-3.686902394902,40.3861097749923
-3.70658108942027,40.3977302163618
-3.69110419612696,40.4018417127599
-3.71014463798713,40.4026813897706
-3.69286573439088,40.3897499967108
-3.7002137756122,40.4007418535367
-3.69474146929523,40.3957117638486
-3.71882732328514,40.4013395310382
-3.69081477066965,40.4046542713087
-3.70233308119122,40.3982965512233
-3.71083463331454,40.4032987751531
-3.71323416938432,40.4039867051157
-3.70034507371099,40.4009032215704
-3.69455170302191,40.4059111709968
-3.69202928964659,40.3920613315749
-3.69322704029229,40.3882162861886
-3.69648977182117,40.4007102910352
-3.71717928834463,40.4081786298454
-3.71732510417889,40.4085921416353
-3.69997380043963,40.3980405854118
-3.69795748743878,40.3967734853679
-3.71432445872765,40.4034484399779
-3.70217774963875,40.3980902859672
-3.71565026154817,40.4040078123242
-3.69184741704942,40.4030715104374
-3.69427957761881,40.3908946794906
-3.70715467884231,40.4052492790731
-3.7012359912655,40.3958977871801
-3.69712707013938,40.3928054913626
-3.689422150487,40.3882840792422
-3.69822679479921,40.3988889917075
-3.69414732024558,40.3929315264329
-3.71238124604106,40.4058027839331
-3.71101919903825,40.4062796387461
-3.71688868601367,40.4085588121857
-3.69395228545894,40.402626461517
-3.69803354721259,40.3961514000222
-3.70199169228818,40.4040014538842
-3.69626932915198,40.4033332573292
-3.72104575916236,40.4093617947986
-3.71504371452709,40.4023719160371
-3.68689255178476,40.4002270681356
-3.71070151835585,40.3996058772505
-3.71074056276893,40.3999569908484
-3.69775839970937,40.3934683554187
-3.6764796798842,40.3935766020147
-3.69060671062205,40.393520299026
-3.69431970298981,40.3959485332044
-3.70092852579012,40.4026204178472
-3.71086733596207,40.3996859395343
-3.71211150254459,40.4003359455843
-3.70657141283045,40.4046942831554
-3.67865062083036,40.3926900896662
-3.69617199537178,40.4030365442419
-3.70892328725092,40.403085283325
-3.70735953686639,40.4056804607987
-3.69985355591775,40.4000953814425
-3.69058480500509,40.392529430712
-3.67918398204935,40.3930022761536
-3.67885770115407,40.3933645556181
-3.67841006821902,40.393376191829
-3.67961050179899,40.3920628250581
-3.69231307085886,40.392158732794
-3.6902211177437,40.393837919208
-3.70152529214689,40.3976708199197
-3.67943013912644,40.3928747028324
-3.7190152802628,40.4046176598199
-3.67923601336592,40.3923172799041
-3.67943485883778,40.3921719662915
-3.71526406096586,40.4042624556793
-3.67179619246085,40.4179103756489
-3.67449778202322,40.4051468271007
-3.69020518266904,40.4130453455716
-3.66268104019592,40.4163232426104
-3.66914332961352,40.4083040852478
-3.67159886190161,40.3992357305304
-3.67042806507687,40.4178282266524
-3.67471203483917,40.4136321141344
-3.66719325676103,40.4172972969213
-3.66973971472437,40.4090213574635
-3.67822724634813,40.4068728600609
-3.67816598510421,40.4172066084585
-3.68280573838461,40.4051161720841
-3.67486939498334,40.4069554813187
-3.67560084905783,40.4070322912444
-3.67834757568346,40.417683022777
-3.68978838739912,40.4172550589573
-3.66602854674694,40.4103490191608
-3.67547835869117,40.4018527915912
-3.67547835062062,40.4183664011484
-3.67661756900509,40.4203057839224
-3.66497665027676,40.4100487655787
-3.67313556750962,40.4162899651652
-3.67393858014356,40.4140780689133
-3.67013419551612,40.4167218169647
-3.66987937184461,40.413597151506
-3.67275969699832,40.4152380936569
-3.67167918421163,40.4168119512121
-3.69021972967879,40.4133155302955
-3.67204920462846,40.408971920413
-3.67636895457054,40.4060728394887
-3.67554024887478,40.4021497294552
-3.67232685351527,40.4179343181355
-3.67339105084848,40.4182704686404
-3.6748327648471,40.4115593262513
-3.67657798226704,40.4081166744538
-3.68139078736577,40.4038722587806
-3.68110011176102,40.4054325401802
-3.67909943986491,40.4197777169184
-3.67391042489449,40.413618771166
-3.68151662301293,40.4046643151821
-3.6759825830872,40.4192823769754
-3.67300208490887,40.3981464821504
-3.69034096380583,40.4171166251716
-3.67676082971333,40.4181337651047
-3.6735414909751,40.4179903117841
-3.69104796943453,40.4182475411736
-3.67882543880765,40.4018963434088
-3.6783715104798,40.4177189185386
-3.67088701245686,40.4070597387349
-3.68935097153116,40.4194378566016
-3.67422834540503,40.4183106341298
-3.67169241124202,40.4050910857286
-3.67939084177775,40.4206228551089
-3.68739260018018,40.4331702737389
-3.67809889906461,40.4328286731663
-3.67723186975039,40.4298427582021
-3.66523782378668,40.4353806976975
-3.68009390654005,40.4237178317546
-3.68443973052843,40.4361247345448
-3.67970972422888,40.4218552196866
-3.67407616160659,40.4243205542068
-3.66807406045888,40.4277067561897
-3.66776014461125,40.4281500125602
-3.66635232154656,40.4264553373663
-3.67236227880046,40.4214926858913
-3.67653839324869,40.4347567381291
-3.66433462881293,40.4310615575707
-3.66622903437094,40.4294920932273
-3.66728512413278,40.4313779892948
-3.6812323381132,40.4325670075997
-3.67482486464256,40.4331810747841
-3.66788707832895,40.4266808062984
-3.6828797399054,40.4217644668756
-3.673246754841,40.4321722557781
-3.66571693903561,40.4313599130106
-3.67485816065947,40.4329736728199
-3.69153538712322,40.4198031911937
-3.68404484304348,40.4285594011175
-3.67476268453601,40.4340372951391
-3.68312265057021,40.4236369121024
-3.68829403607119,40.4256063359714
-3.68656272095138,40.4373553901518
-3.67187600230843,40.4247477771572
-3.67310263958914,40.4248127143808
-3.69112582785622,40.4224002436335
-3.67954224999083,40.4251264855235
-3.68631522102796,40.4234379132987
-3.67294757655431,40.4388226566508
-3.66752058060892,40.4265748145303
-3.67396386908506,40.4236995850864
-3.68325404454378,40.4238073073783
-3.67564785214045,40.42823931965
-3.66461808550595,40.4299157811396
-3.68987058370641,40.4218401711518
-3.67184261115502,40.4320542979949
-3.6793671866095,40.4370284402277
-3.66348181959947,40.4426520595136
-3.67758770872391,40.4359307744894
-3.66934575787778,40.4275552558694
-3.68508733214356,40.4348776539099
-3.69024749681631,40.4206577372709
-3.6773896523626,40.424418394995
-3.67822201697383,40.4345216474991
-3.67098338910309,40.4298250485208
-3.67237552414057,40.4358439995394
-3.67590201698463,40.4300757665702
-3.67578341933875,40.4347161087595
-3.67558388324275,40.428915370947
-3.68965740332135,40.4217423435836
-3.68399338065302,40.4351273751511
-3.66921546285698,40.4274929469086
-3.68906171347685,40.4257459075591
-3.6790061143655,40.4327692941132
-3.67729038507009,40.434500082277
-3.68384621072292,40.4264074175618
-3.66444551227523,40.4303492067324
-3.67499394395066,40.4312251287392
-3.66376141451425,40.4303171003471
-3.67795151462521,40.4298925944778
-3.66973360610024,40.4274358922272
-3.6728324488527,40.4237241932606
-3.6729776470719,40.4382909495222
-3.66553424358121,40.4259825705813
-3.6731190307275,40.4240918957508
-3.67657069145724,40.4344502423189
-3.66914446599526,40.4274663307468
-3.67655856216365,40.4238286649027
-3.68045680492545,40.4328238276654
-3.67493122703752,40.4320272984306
-3.68622097308719,40.4362132741051
-3.66442520433145,40.4258898501867
-3.68837664246462,40.4256148531752
-3.67543733997156,40.4260513542021
-3.67967263990463,40.4228554412835
-3.66733470592258,40.4340083395618
-3.68386577195426,40.4260109043559
-3.67952320104389,40.4349464395902
-3.68382481816338,40.4312904383509
-3.66752381014921,40.4364396845606
-3.68721455642192,40.4376848506768
-3.68780973591389,40.4278254401431
-3.67497369899531,40.4315585810037
-3.66342991607206,40.4253640324719
-3.67185619158556,40.4298650247051
-3.66874331145784,40.4274326157637
-3.67524687026559,40.4282236443161
-3.67132257028796,40.4295528084676
-3.66391395854827,40.4302441521503
-3.68924505642492,40.4206096635213
-3.6876996678427,40.4332225016435
-3.68798871992466,40.4210946256452
-3.67002131294702,40.4243531339461
-3.66478062636612,40.4380409896325
-3.68950352696125,40.4216801981102
-3.67212098428883,40.4233049066397
-3.68333075738958,40.4325636322746
-3.68574433302155,40.427594465801
-3.68696687671254,40.4376773137513
-3.67411710652333,40.4236986916852
-3.68691072216675,40.4205604930279
-3.68538065956823,40.4579659884931
-3.66793699681935,40.4460228906367
-3.68837616236555,40.4510112665641
-3.68531000536137,40.4591375752966
-3.67178310405176,40.4545141991513
-3.6874176972217,40.4634224330064
-3.67181389183626,40.442198622337
-3.68750977286566,40.4423587724066
-3.67109271014123,40.4467613701435
-3.67346400056872,40.4445043367041
-3.66396328784361,40.447243890802
-3.67337735755399,40.458270681039
-3.67574202734576,40.4482568971503
-3.67885854867453,40.455617004588
-3.66671088700262,40.4472551937432
-3.68269585443455,40.4583872808905
-3.6783385668389,40.455511949325
-3.67414879994012,40.4587526696997
-3.67836097514568,40.4424938120077
-3.66530473551599,40.4445605924363
-3.68652446187901,40.4672115104398
-3.68573380750459,40.4718287948565
-3.68707142416924,40.4722803082651
-3.67085607203954,40.4632943368453
-3.67612141430721,40.460236639639
-3.67246902804239,40.4487894068104
-3.67289281785169,40.4487149587551
-3.68686910484533,40.4605157943857
-3.67690952405525,40.4600248203951
-3.67499570083606,40.4785765630921
-3.67646893641244,40.4572436229478
-3.67445369227405,40.4538590092699
-3.6731384455487,40.4402269520158
-3.66909532318719,40.4427279031078
-3.67464741178655,40.4531822042064
-3.68067751439969,40.4523811785941
-3.67613994080111,40.4738581891474
-3.67700680604597,40.4591413701589
-3.67703287520473,40.4452763725989
-3.68180039717448,40.4514646525283
-3.6802413446065,40.458257607815
-3.68152820329367,40.4583851623555
-3.67367228594415,40.4582779715321
-3.68414755545428,40.4584868055898
-3.6891326116163,40.4604122318795
-3.66869113197275,40.4423969083667
-3.6791224421268,40.4548857262245
-3.68945634451324,40.4516985214554
-3.6805810911537,40.4428231050697
-3.68902059455967,40.4506020223676
-3.66473360025642,40.4536269365373
-3.69021683754245,40.4384147124991
-3.68757245423888,40.4508358700179
-3.68658704347711,40.4513462308705
-3.67254429722124,40.4480592396582
-3.67702327426771,40.450195344421
-3.6888596616138,40.4498552348911
-3.6667794399468,40.4470205641639
-3.6693635552412,40.4471948189638
-3.67230791721907,40.4586552836494
-3.66714367663273,40.445694138464
-3.6742597017374,40.4391573537084
-3.68571236367103,40.4592703238283
-3.6784665948102,40.4588716405171
-3.67606480200931,40.4569306727333
-3.6864908396537,40.4743468100693
-3.66737077172524,40.4448099446856
-3.68753024322658,40.4513226067951
-3.67565930444708,40.4482393626874
-3.6865335383298,40.462310574769
-3.66773854132377,40.4521952045884
-3.68833230251025,40.4513358515365
-3.68689098303033,40.4510831643452
-3.67721037476128,40.4512122652601
-3.69514838406208,40.4650518674109
-3.69727202555733,40.4605345892395
-3.69343386046187,40.4623504650823
-3.69643798247519,40.4642874409309
-3.69207122797181,40.4640433100068
-3.70875038582358,40.4528883160606
-3.69280553132415,40.457435330086
-3.69233824668434,40.4636272981501
-3.70543529181356,40.4471248226689
-3.70179999095074,40.4581559331941
-3.6928255890505,40.4674351726752
-3.70206056151624,40.4514516664409
-3.69651917145679,40.4607283167925
-3.69332307754195,40.4595943824917
-3.69307931431574,40.4565327904305
-3.69551379295387,40.4490046704649
-3.69304884078976,40.4570104493048
-3.69689449045181,40.4502395960592
-3.69691723704313,40.4501583779855
-3.69100745688462,40.4546082624899
-3.70482984045759,40.4636780170034
-3.70301319377017,40.4546080311078
-3.69468826972664,40.4490006255005
-3.69585816624036,40.4618223841603
-3.70417901482664,40.4487811282828
-3.6929423311623,40.4569750519203
-3.70128452667437,40.4528077253909
-3.69794137096181,40.4522603029511
-3.70553880764425,40.4570340772175
-3.68786319434438,40.4735728892521
-3.68983544128795,40.4680206222725
-3.70519936747173,40.4471172531706
-3.70646273476724,40.4551635750063
-3.69262479016422,40.4559138948665
-3.69285918417212,40.4626692253943
-3.70289796154437,40.4627888840548
-3.69807187987945,40.4511964540142
-3.69271992542785,40.4640394241276
-3.7035437330605,40.45119940619
-3.69596915415002,40.4519929154213
-3.69637178408243,40.4601616392509
-3.6957266559965,40.460507865219
-3.69787575613902,40.4481976433699
-3.68981747060769,40.4674171286504
-3.69444610851187,40.4632903302774
-3.69696383562674,40.4581040235995
-3.6918814350393,40.4581796016642
-3.69660682860508,40.4646467823139
-3.70021013829421,40.4561115272185
-3.69444243566686,40.4537588504074
-3.69367071048396,40.4693220768026
-3.69680484979952,40.4484113105652
-3.69444793632708,40.4520020643639
-3.69401824796373,40.4549415753762
-3.69452408345664,40.4513799864579
-3.69691168011313,40.450762013999
-3.69756780514697,40.4606229844719
-3.69198125613183,40.4656204187875
-3.69957622327761,40.4609441784927
-3.69573751136536,40.4592735698207
-3.71144399640217,40.455574553844
-3.68971730495237,40.4680033093445
-3.69204354742984,40.4567371938585
-3.7058537368554,40.4566988222711
-3.70125310407955,40.4293483747831
-3.69427975080388,40.4287687502637
-3.71331648946008,40.4352296211098
-3.69517204622087,40.4284120361598
-3.71306542582102,40.4382491879327
-3.70043001649443,40.4318398546399
-3.71693813094124,40.4343243346386
-3.71004433854371,40.4357542696771
-3.71042896829298,40.4342113655175
-3.70214928031489,40.4293789714091
-3.70824822630693,40.4376211436443
-3.7047428806078,40.4338947267341
-3.70990271289434,40.4447190988591
-3.71084691336863,40.4302358201005
-3.71315735210883,40.4369062787549
-3.70452176445182,40.4353014807762
-3.70417683579291,40.4463126769403
-3.7038319230277,40.444900274722
-3.69716378365357,40.43177851652
-3.70385155853881,40.4445217771921
-3.69289986974665,40.4264166631572
-3.70447268956215,40.4362477262036
-3.70405540522348,40.4369349532189
-3.70109140805178,40.4342232353959
-3.71481421311808,40.4408419898839
-3.71554288295442,40.441729372982
-3.70037995137004,40.4326960148273
-3.71217043349401,40.4394709207933
-3.71332242620862,40.4313286813909
-3.70074357729522,40.4302343486188
-3.70392867420847,40.4338276152271
-3.69904718510104,40.4406139951547
-3.71448656205852,40.4410782494886
-3.70051675531902,40.4311095983928
-3.70015447950647,40.4461928755794
-3.69582916436002,40.4384081844724
-3.69831390812291,40.4460959009506
-3.70380115389068,40.4453419030001
-3.70099896654112,40.4332688401513
-3.70146931350462,40.4331488699204
-3.70370266366137,40.4325046656638
-3.6947145833473,40.4389463295119
-3.70053873373863,40.4320914484626
-3.70361799145759,40.4300367095065
-3.69106596254524,40.4361303588551
-3.70896920289165,40.4321752804783
-3.70451082124505,40.435382628589
-3.70456707693798,40.4339948974919
-3.69823065003979,40.4323396461918
-3.71713827819616,40.4331879577005
-3.70084552118444,40.4332517524597
-3.71807200640331,40.4345154954473
-3.69197579539656,40.4259717462377
-3.69938493478164,40.4288191500725
-3.69189148275602,40.4349992939129
-3.69552494558291,40.4329144254048
-3.69961179670924,40.4461691342429
-3.69575544127504,40.4415617814167
-3.69914424769406,40.4363251191793
-3.70225863888403,40.4342251598137
-3.7172912338408,40.4342680902208
-3.69224839364121,40.4261142588152
-3.70404850196346,40.4374034638318
-3.70417580159301,40.4462135842741
-3.7040849480008,40.4363762145634
-3.71056841385784,40.4317780743496
-3.7003716900743,40.4353086798028
-3.69465535464346,40.4389196583993
-3.71772752387482,40.4353824996352
-3.69918835952458,40.4417212491559
-3.69709158976012,40.441923101187
-3.69734508321079,40.432209856065
-3.71077454607151,40.439038070524
-3.71251299806165,40.4417751146698
-3.69805256277959,40.4367911759679
-3.6999421415799,40.446185152479
-3.69377544458947,40.4290240304877
-3.71433770086336,40.4392683598223
-3.69724962734423,40.4309581778076
-3.71488358757812,40.4373730941189
-3.7050386312682,40.4385055376522
-3.69463800133051,40.4383792219785
-3.71737202196446,40.4352135350341
-3.70210203296027,40.4293702493335
-3.7167281272075,40.438974284834
-3.69149887431208,40.4979565032572
-3.69142596679381,40.5012002403033
-3.72245162643774,40.4845963743405
-3.69080846089027,40.5019787000085
-3.6928946039982,40.5005608198322
-3.71881615010563,40.4866730790887
-3.72469477343736,40.4891228302968
-3.67870121236754,40.5103205316
-3.67887090069815,40.5107609712217
-3.69071282341155,40.5007089243975
-3.68524643672348,40.4853991683491
-3.69094794865939,40.5017706610454
-3.68572872326846,40.4933693063632
-3.71123282160817,40.4758189973197
-3.66764621032696,40.5060244379516
-3.66551086519831,40.5061178353337
-3.66737889054796,40.5100259393415
-3.70412276425636,40.5021506825892
-3.70274944911195,40.4791051025603
-3.7068613198403,40.4763232897468
-3.70383805586682,40.4771525455471
-3.71866111924175,40.4743497236505
-3.678822508927,40.5106441397322
-3.70730897074844,40.4785097254737
-3.710216656183,40.4779063129633
-3.72004526462626,40.4758185763057
-3.66744441690878,40.5059084877212
-3.6629906785758,40.5018890300362
-3.70158103125613,40.4824635284354
-3.71910729223939,40.4298784270532
-3.72671339060927,40.4256868067682
-3.71995516880314,40.4286839595601
-3.71725105382199,40.4304755445342
-3.71344753234443,40.4242017725862
-3.71313953548092,40.4240595283987
-3.71683345679761,40.4311177748253
-3.71566667236319,40.4489539105663
-3.7179933973782,40.4204619101691
-3.71926195488168,40.4266792628564
-3.72164655070767,40.4225743053492
-3.71037689063155,40.4494368986311
-3.71934552594361,40.4267778421363
-3.71434872423216,40.4213583633272
-3.7101638499562,40.4471228967157
-3.71183766016329,40.4492927775838
-3.71319932911787,40.4241402408054
-3.72003806434279,40.4320348874962
-3.72496376727523,40.4241302214271
-3.72341140860403,40.4233741782141
-3.72268970331598,40.4231173399899
-3.71719380842832,40.4261966149722
-3.78472353282072,40.4479477266845
-3.73602317739895,40.4308171940694
-3.72313788857415,40.423150663714
-3.79324150376004,40.4673400916643
-3.71053350605588,40.4497512507089
-3.72013593701999,40.4213044424912
-3.71690910537467,40.4204776478717
-3.72016799881914,40.4276375876658
-3.76751760704225,40.3939096986341
-3.76748287996718,40.3835855409795
-3.77109182064492,40.3797957389369
-3.7579290772081,40.3899548147464
-3.72334097044449,40.4057798744149
-3.72507796828888,40.413895154501
-3.76525848552322,40.3869066119564
-3.76106872449103,40.3894026580139
-3.77916330612598,40.3820120121352
-3.74596841634037,40.4079425976644
-3.76564360649597,40.3969852012394
-3.7372608152634,40.4102686385725
-3.75399157819561,40.4024310744911
-3.73038499572582,40.4131050813505
-3.75499571459601,40.4005416308049
-3.76184782399874,40.3874425599672
-3.75393724803038,40.3848727673747
-3.76846479883838,40.3777141107812
-3.76610941973827,40.3881802649329
-3.77360183178741,40.3788330215817
-3.76052245234709,40.3921631158213
-3.76630404295053,40.3887195192619
-3.74505396195758,40.3987591730354
-3.75190795403548,40.388849972476
-3.76027402097976,40.3920745688133
-3.76043820909607,40.3899113138817
-3.73878975678603,40.402430016926
-3.75308864385978,40.3901305857801
-3.73023236846584,40.4131600996668
-3.73790179542975,40.4031203752136
-3.73930203780957,40.4093997455424
-3.78015063945318,40.3818161647849
-3.75071981161821,40.4006865895506
-3.74214785872795,40.4056067241057
-3.73935558530793,40.4099849908634
-3.72438000618608,40.4136562854538
-3.73709539114748,40.402657048015
-3.73802826819953,40.4028312783228
-3.76620652676631,40.3884318753699
-3.72667888594227,40.3852002510729
-3.74828076909324,40.3815400229421
-3.71301491670838,40.3966096332157
-3.7590980931536,40.3712713233992
-3.72947410003245,40.3898583637914
-3.71879828986619,40.3864205966428
-3.71352404417925,40.396840728438
-3.73737994585592,40.3909343533351
-3.75325779573707,40.3703904940087
-3.73868594228176,40.3875295969372
-3.73956291688505,40.3869203832768
-3.72886043079578,40.3733485741499
-3.71055190330222,40.3954626245865
-3.75801326713661,40.3627468202413
-3.71898994516313,40.3867167049177
-3.73100996534256,40.3880648673875
-3.73921232336079,40.3893370571698
-3.7400117242921,40.3859445316083
-3.73074114136579,40.3893548645279
-3.73296708493722,40.3740343373324
-3.75550858537798,40.362033381788
-3.71053705058058,40.3962915505265
-3.73606898489204,40.3874021395084
-3.71663120563761,40.3976053019419
-3.73069615843033,40.3884632501891
-3.75107206554264,40.3751074576575
-3.72830865066737,40.386658478229
-3.73227838367061,40.374615282705
-3.72712556638445,40.3818190358575
-3.70879305106678,40.3929148419733
-3.75854883356075,40.3621937531064
-3.73165956440764,40.3751237090506
-3.76032840909266,40.362299185613
-3.75201445521746,40.3623714739226
-3.71905491780686,40.3961488041464
-3.73755592413392,40.3854647221127
-3.7166373188013,40.3981818443716
-3.75511425047256,40.3720991243422
-3.7392009586137,40.3872199972123
-3.75239097540801,40.3793061279798
-3.74206419262182,40.3829494632208
-3.73871803731983,40.3872320923825
-3.74218302633049,40.3873361219423
-3.74281741771733,40.3871698850986
-3.7421632961444,40.371561246236
-3.76236574371743,40.3654209418917
-3.74359526650306,40.3882639927809
-3.74553464390656,40.3867740170175
-3.74873092282547,40.379636192537
-3.73484330479906,40.3895360769995
-3.71646826859247,40.3889035455504
-3.75241088872977,40.3758014635679
-3.7493391692902,40.3622086567407
-3.71393683149338,40.3700721724836
-3.71341461158727,40.3808773096826
-3.71136828486863,40.3823313710855
-3.71285422418909,40.3780068635722
-3.70083191441969,40.3682603280402
-3.71621943547199,40.3709499602486
-3.68826710408189,40.3673717228488
-3.68745661369798,40.3664305854941
-3.68822467966104,40.3713179700242
-3.71635668687793,40.3661022074871
-3.71446481251546,40.3665192309202
-3.69530086759037,40.3802037584787
-3.70596070766144,40.3789229449722
-3.66593403274138,40.3792051468216
-3.63533054206588,40.3907104335549
-3.66052599622946,40.3936055914081
-3.66064054128476,40.3811994052301
-3.65148041306397,40.3793053146404
-3.66057306616596,40.3960107493897
-3.65281764033735,40.3872528171063
-3.66718983947109,40.3954683410093
-3.66352824380776,40.3897596280447
-3.6711222782751,40.3797066907149
-3.66588522849744,40.3790342547286
-3.6691397611687,40.3817452287207
-3.64885415554055,40.3818426323355
-3.66310517900645,40.4030955023938
-3.64527479186418,40.3820427529455
-3.64682281175164,40.3813043663387
-3.63665351129366,40.3923157863216
-3.66007544734679,40.381238668626
-3.64449932734416,40.3946327958413
-3.67140253097823,40.385389899325
-3.67199257289391,40.3831161781865
-3.66371471146469,40.3955514039357
-3.64947114963579,40.3958032766391
-3.63751259896868,40.3871938821587
-3.63981955347764,40.3869650122267
-3.63930843003161,40.3914723912474
-3.64910758246026,40.3886070498335
-3.64262052843253,40.391598177653
-3.65045812537417,40.3905994810848
-3.65325644209366,40.3887818863825
-3.65372543088781,40.3812205955934
-3.67003004268773,40.3883797816323
-3.66724155016348,40.3971257142907
-3.65581839637309,40.3929657139985
-3.66084843317126,40.3940451945466
-3.63265511814718,40.381797073597
-3.65396839083219,40.3795435267308
-3.66775625863992,40.3967443614843
-3.66997981637082,40.3963892440614
-3.63304907450182,40.4050113670292
-3.63140785327026,40.4046779959751
-3.63086928296531,40.4088431304752
-3.63046647549399,40.4098813712967
-3.63353442810783,40.4052429448018
-3.64422084836004,40.4037516341978
-3.63075952783978,40.4071860590036
-3.64836651209226,40.4071699290823
-3.64297114504851,40.4086504289818
-3.63602738386933,40.4096708234924
-3.63771180827713,40.4033281635206
-3.63097391773148,40.4086894052128
-3.63252006633702,40.4064106696493
-3.65794457178598,40.4080438470018
-3.64069383955151,40.3984107355835
-3.62825712763617,40.4016951330321
-3.65072776891667,40.4063818836969
-3.62984345637032,40.4024702934421
-3.63132300761657,40.4031649332019
