Unnamed: 0^link^price^id
0^https://www.idealista.com/inmueble/35135324/^207500^35135324
1^https://www.idealista.com/inmueble/39590039/^137500^39590039
2^https://www.idealista.com/inmueble/39462776/^158000^39462776
3^https://www.idealista.com/inmueble/39579318/^85900^39579318
4^https://www.idealista.com/inmueble/38145079/^125000^38145079
5^https://www.idealista.com/inmueble/39105801/^141000^39105801
6^https://www.idealista.com/inmueble/38829061/^129900^38829061
7^https://www.idealista.com/inmueble/39638946/^159000^39638946
8^https://www.idealista.com/inmueble/39335327/^143400^39335327
9^https://www.idealista.com/inmueble/39129082/^148400^39129082
10^https://www.idealista.com/inmueble/38248047/^129900^38248047
11^https://www.idealista.com/inmueble/39240268/^126000^39240268
12^https://www.idealista.com/inmueble/38805354/^124000^38805354
13^https://www.idealista.com/inmueble/30500572/^137500^30500572
14^https://www.idealista.com/inmueble/39381411/^239000^39381411
15^https://www.idealista.com/inmueble/39574718/^137500^39574718
16^https://www.idealista.com/inmueble/39034238/^148000^39034238
17^https://www.idealista.com/inmueble/39338975/^76850^39338975
18^https://www.idealista.com/inmueble/35856081/^87400^35856081
19^https://www.idealista.com/inmueble/35818641/^74900^35818641
20^https://www.idealista.com/inmueble/38196758/^145000^38196758
21^https://www.idealista.com/inmueble/39599325/^139000^39599325
22^https://www.idealista.com/inmueble/39339215/^87260^39339215
23^https://www.idealista.com/inmueble/38220501/^127000^38220501
24^https://www.idealista.com/inmueble/39584531/^126000^39584531
25^https://www.idealista.com/inmueble/37350454/^208400^37350454
26^https://www.idealista.com/inmueble/37350381/^205400^37350381
27^https://www.idealista.com/inmueble/36547593/^202750^36547593
28^https://www.idealista.com/inmueble/39104834/^126000^39104834
29^https://www.idealista.com/inmueble/39565698/^79900^39565698
30^https://www.idealista.com/inmueble/39246290/^97000^39246290
31^https://www.idealista.com/inmueble/38815516/^134900^38815516
32^https://www.idealista.com/inmueble/39624366/^125000^39624366
33^https://www.idealista.com/inmueble/36996107/^123000^36996107
34^https://www.idealista.com/inmueble/39543482/^166000^39543482
35^https://www.idealista.com/inmueble/39412243/^118000^39412243
36^https://www.idealista.com/inmueble/39432098/^136000^39432098
37^https://www.idealista.com/inmueble/38794625/^116000^38794625
38^https://www.idealista.com/inmueble/39520969/^133000^39520969
39^https://www.idealista.com/inmueble/38537278/^123000^38537278
40^https://www.idealista.com/inmueble/38507356/^145000^38507356
41^https://www.idealista.com/inmueble/39659153/^145900^39659153
42^https://www.idealista.com/inmueble/39654195/^129900^39654195
