"";"URL";"Info";"Direccion";"Precio";"Superficie";"Habitaciones";"Planta";"Longitud";"Latitud"
"1";"https://www.idealista.com/inmueble/337272/";" ""Acabados de lujo, TOTALMENTE REFORMADO, tuberías de agua fria, caliente y desagües cambiados, pintura en liso, office junto a la cocina, ventanas con rotura de puente termico, puertas lisas de haya vaporizada, mecanismos simon 87 cromados, azulejos de 1ª calidad, platos de ducha, armarios empotrados y forrados, contadores de agua y calefacción central totalmente reformada a Gas ciudad con contadores independientes, muy soleado, exterior, céntrico. AVENIDA DE PORTUGAL."" ";"Piso en venta en avenida Portugal, 25, Centro, Ávila";"198000";"140";"3";"Entreplanta";"-4.6927275";"40.657548"
"2";"https://www.idealista.com/inmueble/1736901/";" ""Piso céntrico en Llíria. reforma a estrenar. instalaciones de fontanería y electricidad nuevas. suelo parquet. puertas haya. ventanas aluminio. 3 dormitorios. comedor amplio. cocina independiente armariada con vitro, horno y campana. baño completo con bañera y mampara. cuatro armarios empotrados. preinstalación aire acondicionado. altas de luz y agua. perfecto para entrar a vivir ya. 2º sin ascensor. llamar a partir de las 18: 00 h. english spoken. on parle français.  distribución: 1 vecinos en el edificio."" ";"Piso en venta en calle Balmes, 12, Casco Antiguo, Llíria";"70000";"75";"3";"2ª";"-0.5981336";"39.6258447"
"3";"https://www.idealista.com/inmueble/32872369/";" ""Espectacular piso totalmente reformado de 90 m2, 3 habitaciones exteriores (una suite, una doble y otra individual), amplio salón independiente de 21 m2 muy luminoso y con acceso a balcón, estupenda cocina office muy bien distribuida, también consta de 2 baños y 2 balcones de 10 m2 y 8 m2, armarios empotrados y revestidos de madera. La vivienda dispone de calefacción en todas las estancias, aire acondicionado, puertas de haya y ventanas de aluminio tipo climalit. Se incluye trastero. Es una estupenda finca con ascensor y zona comunitaria. La vivienda está situada en el barrio de Bufala. Excelente zona muy tranquila y con todos los servicios a su alcance (Transporte, Colegios, CAP, Supermercados, amplía zona infantil, buena comunicación Rondas). Abstenerse agencias."" ";"Piso en venta en calle de tànger, 53, Bufalà, Badalona";"245000";"90";"3";"1ª";"2.238233";"41.4601608"
"4";"https://www.idealista.com/inmueble/32198426/";" ""C/ cruz de piedra. Se vende gran piso de lujo situado en la avenida principal da para dos calles muy amplio y luminoso tiene 4 dormitorios todos amplios 3 cuartos de baños uno de ellos con bañera hidromasaje gran salon con tres balcones y una cocina muy amplia amueblada con patio preistalacion de gas natural bomba de aire frio y calor por toda la casa hilo musical en toda la vivienda puertas de haya de gran calidad ventanas abatibles de climalic es un primero con ascensor tiene un trastero. Atiendo whastsapp. Ascensor. Trastero."" ";"Piso en venta en calle cruz de piedra, 29, Coria";"210000";"180";"4";"1ª";"-6.5336552";"39.9835858"
"5";"https://www.idealista.com/inmueble/29941045/";" ""Casa en el Bierzo, a 7 km de Las Medulas y a 15 km de Ponferrada.Pueblo muy tranquilo con muy buenos vecinos, bar-restaurante, medico, parque, muy bien comunicado y en un lugar idílico, a 8 km de Las Medulas.70 m2 por planta.Primera plata diáfana totalmente reformada, salon-comedor- cocina, baño amplio con ducha, despensa, chimenea forrada en piedra con casette de aire forzado con turbinas en baño, dormitorio y pasillo superior, no hace falta calefacción. Suelo de gres, paredes aisladas, suelo aislado. Segunda planta: Tres dormitorios muy amplios, baño con ducha muy amplio, hall.Tercera planta: desvan de origen, con viguería de castaño y tejado de pizarra. Se puede ampliar y construir en el más habitaciones.Puerta de entrada de aluminio imitación madera con herrajes. Escalera de haya y puertas interiores de pino.Ventanas y persianas de pvc, imitación madera con doble cristal.Paredes aisladas con pladur, fontanería e instalación eléctrica nueva.Pequeño jardin alrededor de la casa con pozo y amplia parcela anexa a la casa de unos 120m2.Incluye casa anexa típica berciana en ruinas que puede rehabilitarse."" ";" Casa rural en venta en plaza San Antonio, 4, Borrenes";"95000";"210";"3";"Hipoteca 243 eur/mes - ";"-6.72819";"42.49183"
"6";"https://www.idealista.com/inmueble/29987993/";" ""casa adosada con 2 patios, toldos, mosquiteras enrollables en todas las ventanas, puertas macizas en haya, suelo laminado ac4 y a/a centralizado en planta alta, 4 impresionantes armarios empotrados, cocina en haya y mármol negro, puerta blindada, chimenea, parabólica, trastero.. . zona privilegiada sin problemas de aparcamiento, zonas lúdicas y agradable paseo entre calles de naranjos a zonas comerciales y de servicios públicos. Posibilidad de club social. Negociable."" ";" Chalet adosado en venta en calle Viajeros, 4, Avenida de las Ciencias, Sevilla";"240000";"128";"4";"Hipoteca 615 eur/mes - ";"-5.9274971";"37.3950119"
"7";"https://www.idealista.com/inmueble/29593933/";" ""Se vende Chalet Pareado en zona Bailen-Miraflores, Suarez, Arroyo de los Angeles, cerca de Carlos Haya, Materno Infantil y Hospital Civil, sitiado zona tranquila con todos los servicios que pueda necesitar, medico, transporte, comercios, fácil acceso a las principales vías de carreteras. Ideal por su posibilidad de vivir en un Chalet dentro de la ciudad de Málaga sin tener que irse a las afueras. Casa con muchas posibilidades, ideal para familias con niños o sin ellos por la tranquilidad de la zona. Oportunidad."" ";" Chalet pareado en venta en calle Moreno Nieto, 7, Victoria Eugenia, Málaga";"230000";"180";"3";"Hipoteca 589 eur/mes - ";"-4.4367216";"36.7297494"
"8";"https://www.idealista.com/inmueble/29308233/";" ""Vivienda tipo dúplex situada frente al pabellón deportivo de Campanario. 4 dormitorios(1 dormitorio en planta baja), 2 baños, comedor, cocina amueblada, patio, garaje con puerta automática, puerta de entrada blindada, ventanas en color blanco con cristales en climalit, carpintería interior en haya, suelo en tarima, armario empotrado en habitación principal, terraza cerrada, aire acondicionado con bomba de calor en comedor y pasillo planta alta, calefacción de acumuladores de calor."" ";" Casa o chalet independiente en venta en calle Francisco Tomás y Valiente, 6, Campanario";"114000";"135";"4";"Hipoteca 292 eur/mes - ";"-5.6290604";"38.8575076"
"9";"https://www.idealista.com/inmueble/29040997/";" """"la mata urbanizacion cerrada con piscinatorrelomas - torrelamata - torreblancabungalow 100m2 particular usado como vivienda y no como vacacional, de dos plantas adosado con parcela - terraza chapado rústico de 40m2. orientacion sur - oeste; sol todo el día. puesta sol justo enfrente. distancia playa 8min a pie.aparcamiento en la puerta, complejo cerrado ajardinado con piscina comunitaria. 5 minutos del hospital y 5 del centro de salud. próximo al centro comercial y a 3 minutos de supermercado y restaurantes. gastos de comunidad anuales 270€.• 1ª planta: o 2 habitaciones; 1 doble y 1 de matrimonioo 1 baño rústico con ducha francesa.o cocina con lavadora, vitro - cerámica y horno nuevos. nevera.o salita entradao suelo tarima flotante (haya) en toda la casa menos baños.o cristales climalito terraza entrada de 6m2• planta baja: o escaleras de bajada terminadas en haya y hierro.o 2 alturas de suelo con sistema sonido surround y teléfono / línea internet integrado bajo el suelo para uso doméstico o despacho.o loft diáfano de 50m2. (posibilidad de poner 1 o 2 habitaciones más)o jacuzzi o bañera de hidromasaje en el baño.o baño terminado en gres con columnas iluminadas desde el suelo y grifería de diseño.o preinstalación de a / a frío y caliente.o entrada / salida independiente al exterior con puerta seguridad. ""."" ";"Dúplex en venta en calle Itaca, 97, Torreblanca, Torrevieja";"110000";"100";NA;"Bajo";"-0.6632421";"38.0047032"
"10";"https://www.idealista.com/inmueble/29059544/";" ""piso y plaza de garaje incluida en precio. De 80m2 construidos con 2 habitaciones vivienda muy luminosa, reformada, buenas calidades, 4º altura. puerta principal exterior blindada. ventanas de climalit, puertas de haya, suelo de gres cerámico. aire acondicionado frio-calor inverter de daikin y fujitsu. dispone de 4 armarios empotrados. comedor con balcón, con vistas a plaza con parque y jardín. equipado con estantería de madera hecha a medida, amplia y con dos armarios en laterales. aire acondicionado frio-calor.cocina de madera de haya, encimera de silestone, con electrodomésticos vitrocerámica (teka) y horno (bosch) nuevos, nevera. habitación de matrimonio con dos armarios empotrados equipados con cajones de madera, estantes y altillos. aire acondicionado frio-calor.otra habitación doble con armario empotrado con interior de cajones de madera, estantes y altillo. las dos habitaciones disponen de aislamiento con doble ventana de climalit. baño amplio reformado con gres porcelánico de muy buena calidad, con bañera y wc de roca, grifos de grohe, con armarios a medida de cerezo y encimera de mármol. distribuidor-pasillo con armario amplio empotrado con altillo.plaza de garaje para coche grande, con acceso directo sin escaleras y sin columnas en los laterales. disponibilidad de plaza para aparcar motocicleta en el mismo garaje. edificio con 2 ascensores, muy buena ubicación. próximo a universidades, dispone de todos los servicios (supermercados, farmacias, hospital, ambulatorio, zona deportiva) y muy bien comunicado (tranvía, metro y autobús)."" ";"Piso en venta en calle la Guardia Civil, 4, Benimaclet, València";"150000";"80";"2";"4ª";"-0.3598971";"39.482693"
