"";"URL";"Info";"Direccion";"Precio";"Superficie";"Habitaciones";"Planta";"Longitud";"Latitud"
"1";"https://www.idealista.com/inmueble/27983980/";" ""Calle Pedro Cabanes 46-48, viviendas en edificio de reciente construcción, procedente de Entidad Financiera. Viviendas de 1, 2 y 3 dormitorios. Plazas de garaje y trasteros en el mismo edificio precios incluidos. Calidades: carpintería exterior de bronce con vidrio doble, persianas pvc en toda la casa, armarios forrados, carpintería interior de haya, preinstalación de aire acondicionado por conductos, bancada de granito, vitrocerámica, caldera, suelos de terrazo, grandes ventanales de suelo a techo.. . Orientación sureste y fachada de ladrillo caravista. INMUEBLES PROCEDENTES DE ENTIDAD FINANCIERA. Precio rebajado y condicionado a la aceptación por parte de la propiedad."" ";"Piso en venta en calle Pedro Cabanes, 46, Torrefiel, València";"89900";"79";"1";"1ª";"-0.3759034";"39.4948395"
"2";"https://www.idealista.com/inmueble/27984083/";" ""Calle Pedro Cabanes 46-48, viviendas en edificio de reciente construcción, procedente de Entidad Financiera. Viviendas de 1, 2 y 3 dormitorios. Plazas de garaje y trasteros en el mismo edificio precios incluidos. Calidades: carpintería exterior de bronce con vidrio doble, persianas pvc en toda la casa, armarios forrados, carpintería interior de haya, preinstalación de aire acondicionado por conductos, bancada de granito, vitrocerámica, caldera, suelos de terrazo, grandes ventanales de suelo a techo.. . Orientación sureste y fachada de ladrillo caravista. INMUEBLES PROCEDENTES DE ENTIDAD FINANCIERA. Precio rebajado y condicionado a la aceptación por parte de la propiedad."" ";"Piso en venta en calle Pedro Cabanes, 46, Torrefiel, València";"93500";"80";"2";"1ª";"-0.3759034";"39.4948395"
"3";"https://www.idealista.com/inmueble/27984316/";" ""Calle Pedro Cabanes 46-48, viviendas en edificio de reciente construcción, procedente de Entidad Financiera. Viviendas de 1, 2 y 3 dormitorios. Plazas de garaje y trasteros en el mismo edificio precios incluidos. Calidades: carpintería exterior de bronce con vidrio doble, persianas pvc en toda la casa, armarios forrados, carpintería interior de haya, preinstalación de aire acondicionado por conductos, bancada de granito, vitrocerámica, caldera, suelos de terrazo, grandes ventanales de suelo a techo.. . Orientación sureste y fachada de ladrillo caravista. INMUEBLES PROCEDENTES DE ENTIDAD FINANCIERA. Precio rebajado y condicionado a la aceptación por parte de la propiedad."" ";"Piso en venta en calle Pedro Cabanes, 46, Torrefiel, València";"92500";"80";"2";"3ª";"-0.3759034";"39.4948395"
"4";"https://www.idealista.com/inmueble/27984658/";" ""Calle Pedro Cabanes 46-48, viviendas en edificio de reciente construcción, procedente de Entidad Financiera. Viviendas de 1, 2 y 3 dormitorios. Plazas de garaje y trasteros en el mismo edificio precios incluidos. Calidades: carpintería exterior de bronce con vidrio doble, persianas pvc en toda la casa, armarios forrados, carpintería interior de haya, preinstalación de aire acondicionado por conductos, bancada de granito, vitrocerámica, caldera, suelos de terrazo, grandes ventanales de suelo a t echo.. . Orientación sureste y fachada de ladrillo caravista. INMUEBLES PROCEDENTES DE ENTIDAD FINANCIERA. Precio rebajado y condicionado a la aceptación por parte de la propiedad."" ";"Piso en venta en calle Pedro Cabanes, 46, Torrefiel, València";"110400";"101";"3";"3ª";"-0.3759034";"39.4948395"
"5";"https://www.idealista.com/inmueble/30867662/";" ""Barrio Oliver, junto a calle Antonio Leyva, cuarta planta exterior con ascensor, 56 m² útiles aproximados, distribuidos en tres habitaciones (7, 9 y 11 m²), salón de 15 m², cocina de 7 m² y baño de 4 m². Vivienda totalmente reformada para entrar a vivir, suelos de gres, carpintería exterior lacada en blanco con cristal doble, puertas de haya vaporizada y la de entrada blindada. Calefacción individual a gas y split de aire acondicionado en el salón. Cocina totalmente equipada a la que se le añadió la galería. Muy cerca del parque y zonas verdes, todos los servicios y comunicaciones al alcance."" ";"Piso en venta en calle san alberto magno, 17, Miralbueno - Bombarda, Zaragoza";"68000";"68";"3";"4ª";"-0.9301293";"41.6509128"
"6";"https://www.idealista.com/inmueble/32123606/";" ""INCREIBLE APARTAMENTO DE 90 M2 TODO EXTERIOR Y PLAZA DE PARKING OPCIONAL POR 25.000 €, DISEÑADO POR UN ARQUITECTO QUE PRIORISO LA LUZ EN TODAS SUS ESTANCIAS.Consta de 2 habitaciones dobles, con armarios empotrados, una de ellas con baño en suite, con bañera. Ambas con salida a terraza de 30 m2. IMPORTANTE: Originalmente el piso era de 3 dormitorios y se incorporo uno a la sala por lo que se puede volver a hacer de 3 habitaciones nuevamente.La sala comedor de 30 m2 aproximadamente, cuenta con 2 amplios ventanales esquineros con salida exterior a terraza, lo que hace de ésta, una estancia de muchísima luminosidad y muy aireada.La cocina de 10 m2 cuenta con doble alacenas, en bajo mesada y parte superior, con muebles de muy buena calidad, continuo a ésta se encuentra el lavadero de 3 m2 con salida a la terraza de 30 m2, logrando una cocina luminosa y ventilada.También la vivienda cuenta con un segundo baño con plato de ducha.El suelo es de Porcelanato, sus puertas y ventanas exteriores de aluminio blanco de doble cristal y sus puertas interiores y de armarios de madera de haya.También cuenta con calefacción por radiadores a gas ciudad, aire frio por conductos, luces empotradas y toldos en ambas orientaciones.Su orientación noreste y noroeste, y todos sus ambientes exteriores hacen del apartamento una estancia de muchísima luz y ventilación.Se encuentra a pocos minutos de todos los servicios, del transporte público y de la C32 dirección Barcelona y Tarragona."" ";"Piso en venta en francesc macia, Els Molins-Observatorio-Pins Vens, Sitges";"375000";"97";"2";"4ª";"1.8164574";"41.2384977"
"7";"https://www.idealista.com/inmueble/32029458/";" ""Piso con mucha luz natural de 3 dormitorios grandes y 2 baños situado en el centro de Sitges dentro de una urbanización privada que dispone de zona comunitaria ajardinada con piscina y a 10 minutos paseando hasta la playa. Se trata de una vivienda orientada al sureste (sol por la mañana, a mediodía y gran parte de la tarde), espaciosa y bien distribuida en una de las mejores zonas de Sitges, a solo 5 minutos de la estación de RENFE y rodeada de pequeños comercios, cafeterías y tiendas.Es un piso completamente exterior, soleado y tranquilo. Cuando entras en la vivienda lo primero que llama tu atención es una amplia cocina office, con muebles lacados en haya, placa vitrocerámica, campana decorativa y una gran encimera de granito. Gres de primera calidad en cocina y baños y parquet en el resto de la vivienda. Al lado de la cocina se sitúa el salón comedor, amplio y muy luminoso. A continuación están los 3 dormitorios, amplios y con mucha luz natural. Y fuera tienes una espléndida terraza, donde puedes disfrutar del exterior. No es habitual que se vendan pisos así en esta zona, por lo que es un bien escaso y conviene aprovechar la oportunidad antes que otro lo haga por ti. Es una vivienda muy recomendable por su buena ubicación, pero al final eres tú el que decide lo mejor para ti.INTERPISOS está formado por un equipo multidisciplinar de profesionales con más de 15 años de experiencia en el sector inmobiliario. Queremos compartir contigo nuestros conocimientos y vamos a tratar de ayudarte para que tomes la decisión más adecuada. Ponte en contacto con nosotros y te informaremos con más detalle y sin ningún compromiso."" ";"Piso en venta en calle de salvador olivella, Centre, Sitges";"346888";"95";"3";"4ª";"1.8036074";"41.2366508"
"8";"https://www.idealista.com/inmueble/25875561/";" ""Casa de lujo ubicada en pleno centro de Sant Andreu de llavaneres, consta de una parcela de 1500 metros cuadrados y 752 de vivienda distribuida en planta sótano, planta baja y planta estudio. La casa se haya rodeada de una gran zona ajardinada equipada con piscina climatizada, jacuzzi, piscina para niños, zona de juegos, zona de comedor exterior, zona de relax y chill-out. Esta propiedad se ha realizado con un diseño vanguardista, dándole mucha importancia a la luminosidad de las estancias con grandes ventanales i un patio jardín interior.En la planta sótano encontramos una gran sala de juegos, sala de cine, garaje para seis coches, un baño de cortesia y un loft destinado a servicio o invitados.En la planta principal encontramos un gran salón complementado con mecanismos de control acústico, persianas eléctricas, iluminaciones ambiente,..... Esta planta también dispone de estancias reservadas a comedor, cuatro dormitorios dobles, un baño completo, una gran suite compuesta de vestidor doble y baño completo. La cocina de diseño está totalmente equipada con los mejores electrodomésticos del momento. La planta estudio esta compuesta de una sala diáfana, abuhardillada abierta a diferentes usos y con acceso a una terraza que dispone de sauna. Todas las plantas están conectadas por un ascensor acristalado. Esta casa está construida con las mejores calidades existentes a día de hoy."" ";" Casa o chalet independiente en venta en Sant Andreu de Llavaneres";"2300000";"752";"5";"Hipoteca 5.896 eur/mes - ";"2.4827483";"41.5774747"
"9";"https://www.idealista.com/inmueble/27159220/";" ""Chalet independiente haciendo esquina en calle sabang 2 (zona atabal, residencial, tranquila, rodeada de zonas verdes y colegios, con facilidad de aparcamiento). A 3 minutos en coche del hospital Carlos haya.Dispone de 7 habitaciones con 3 armarios empotrados y un vestidor, 5 baños, cocina grande, garage cerrado para 2 coches, garage abierto para 4 coches, 5 trasteros, 2 terrazas, piscina privada, lavadero, patio, barbacoa y cocina exterior."" ";" Casa o chalet independiente en venta en calle Sabang, 2, El Chaparral - Los Morales - El Atabal, Málaga";"760000";"371";"7";"Hipoteca 1.948 eur/mes - ";"-4.4706806";"36.7364031"
"10";"https://www.idealista.com/inmueble/32934166/";" ""Si estás buscando un hogar amplio en pleno centro de la ciudad, no busques más.. . Éste piso es para ti!VIVIENDA EN PLENA AVENIDA PORTUGAL TOTALMENTE REFORMADA, excelentes calidades, acabados de lujo; tuberías de agua fría, caliente y desagües cambiados, pintura en liso, office junto a la cocina, ventanas con rotura de puente termico, puertas lisas de haya vaporizada, mecanismos simon 87 cromados, azulejos de 1ª calidad, platos de ducha, armarios empotrados y forrados, contadores de agua y calefacción central totalmente reformada a Gas ciudad con contadores independientes, muy soleado, exterior, céntrico."" ";"Piso en venta en avenida portugal, Centro, Ávila";"198000";"150";"3";"Entreplanta";"-4.6919651";"40.6597458"
"11";"https://www.idealista.com/inmueble/32871198/";" ""DUPLEX. JORNADA DE PUERTAS ABIERTAS hoy 26 de Noviembre hasta las 14 horas y de 15 a 18 horas VEN HOY A VERLO SIN CITA.  duplex con un entorno privilegiado rodeado de zonas verdes como si estuvieras en un residencial.Cuenta con aire acondicionado frio calor por conductos, ventanas de climalit con mosquitera, puertas en haya. Entras por tu puerta y tras unas escaleras encuentras el salon comedor, con amplios ventanales, y un balconcito, los propietarios actualmente tienen un terrario para tortugas. Al lado cocina oficce con galeria cubierta y con gran armariada para trastos o zapatos. Y en la misma planta un aseo de cortesia. En el piso de arriba 3 habitaciones, 2 dobles, de hecho en la foto podeis ver, que hay cama de matrimonio en ambas habitaciones, la tercera sencilla pero de gran capacidad. En la habitación matrimonio hay un cuarto de baño completo con bañera. Y dispone de otro baño con ducha en la misma planta para dar servico al resto de la vivienda. Todas las habitaciones y los baños incluidos tienen ventana, la casa tiene mucha luz, y no pueden edificarte enfrente ya que es zona ajardinada.La vivienda cuenta con zona comun de jardín y de piscina, a la que tienen acceso unos determinados vecinos, como es el caso de la propiedad de este inmueble. En la zona comunitaria existe paellero donde puedes disfrutar de hacer una paella e invitar a tu familia y amigos ahora que llega el buen tiempo.Opcionalmente se vende plaza de garaje para coche amplio, con acceso comodo, y trastero grande. Además existe en el garaje una zona para aparcar las motos de los propietarios, y un trastero común donde se suele guardar las paellas y tumbona.La VIVIENDA es VPO, El GARAJE Y EL TRASTERO es RENTA LIBRE. Se puede adquirir o no ya que son fincas registrales distintas.Sólo el precio SOLO de la vivienda según Conselleria de Hacienda, que lo cuantifica al ser VPO es de 141.900 euros, asi que NO DEJES DE COMPRAR TU VIVIENDA AUN PRECIO MAS QUE BUENO, VEN A VERLA QUE NO TE LA QUITEN.Además llama y preguntanos por los beneficios a nivel fiscal de estas viviendas, veras que ahorro."" ";"Dúplex en venta en calle luis santángel, Zona Avenida Alta-Auditorio, Torrent";"145000";"109";"3";"1ª";"-0.4809557";"39.4222697"
"12";"https://www.idealista.com/inmueble/28512516/";" ""Año de Construcción 2009. 3 diferentes tipos de apartamentos: 3 dormitorios Standard, 3 dormitorios amplios, 1 piso de 3 dormitorios para minusválidos, todos con su correspondiente cochera fija, aparcamiento de bicicletas y amplio trastero. Dormitorios con armarios empotrados y forrados. Carpintería exterior de aluminio anodizado con climalit y persianas balconeras correderas. Carpintería interior de madera de haya. Sistema de climatización Aire caliente-frío con bomba de calor por conducto en todos los ambientes. Calefacción por radiadores, gas butano con bombona central y Caldera mixta en todas las habitaciones. Pisos de Gres Porcelánico. Paredes y suelos aislantes e insonorizados (aislamiento térmico y acústico). Puerta de seguridad, conexiones de TV, TF y TLCA en todos las habitaciones. Horno a gas y eléctrico, encimera de vitrocerámica y Silestone. 2 ascensores de acero inoxidable con espejos que comunican desde el garaje hasta la terraza comunitaria. Agua, gas, electricidad independientes. Piscina comunitaria con Deck de madera Ipé. Gastos comunitarios aprox. € 30/45. - / mes (gas, agua, electricidad aparte) No se admiten mascotas.PRECIOS DE VENTA: valores aproximados, varían según la unidad y disponibilidades3 dormitorios: € 290.000. -3 dormitorios, mayor superficie: € 310.000. -Todos ubicados en bloque con vistas a la piscina.Hipoteca: subrogable, La Caixa, Euribor + 1% por contrato (aprox. 1,5%, varia un poco diariamente)."" ";"Piso en venta en calle San Antoni, Llucmajor Interior, Llucmajor";"290000";"86";"3";"Bajo";"2.899445";"39.4909525"
