"";"URL";"Info";"Direccion";"Precio";"Superficie";"Habitaciones";"Planta";"Longitud";"Latitud"
"1";"https://www.idealista.com/inmueble/32233805/";" ""Piso de unos 80m² ubicado en Terrassa. Está distribuido en salón, cocina, 4 habitaciones y 1 baño. Está reformado. La carpintería interior es de haya vaporizada, la carpintería exterior es de aluminio y los suelos son de gres. Finca con ascensor."" ";"Piso en venta en carretera de martorell, 133, La Cogullada, Terrassa";"91000";"87";"1";"";"2.0015234";"41.5555054"
"2";"https://www.idealista.com/inmueble/28891241/";" ""PRODUCTO BANCARIO. Piso en venta en zona Bardají de Cubelles. Superfície 78 m², 3 habitaciones (2 dobles, 1 individual), 1 baño, 1 aseo, cocina, comedor, terraza + solarium, suelos de gres, plaza de parking, ascensor, calefacción, puerta blindada, portero automático, vidrios dobles, año construcción 2002, carpintería exterior aluminio, carpintería interior haya, exterior. CHEQUE REGALO DE 4.000€ EN IKEA POR PARTE DE LA ENTIDAD BANCARIA."" ";"Piso en venta en Bardají-Molí de Baix, Cubelles";"185000";"78";"3";"2ª";"1.6776452";"41.2064373"
"3";"https://www.idealista.com/inmueble/30089801/";" ""Piso muy mono de 60 m2 con muy buena distribución. Cuenta con 3 habitaciones, 1 baño completo, salón comedor exterior a balcón. Reformado, para entrar a vivir. Dispone de calefacción, aire acondicionado, suelo de gres, carpintería exterior de aluminio, puertas de haya. Completamente exterior y muy luminoso. Cerca metro y junto a todos los servicios."" ";"Ático en venta en Urb. LLATÍ, Riera Alta - Llatí, Santa Coloma de Gramenet";"115000";"65";"3";"4ª";"2.214664";"41.4561489"
"4";"https://www.idealista.com/inmueble/29518731/";" ""Aguadulce Norte piso de 2 dormitorios con un baño con cocina independiente, armario empotrado revestido, preinstalación de aire acondicionado, madera de haya, ventanas de aluminio, gres porcelanico. Orientación sur."" ";"Piso en venta en Urb. VISTAMAR2, Aguadulce norte, Roquetas de Mar";"66400";"73";"2";"2ª";"-2.5892604";"36.8236255"
"5";"https://www.idealista.com/inmueble/29280921/";" ""CARTAGENA EL BOHIO. PLANTA BAJA TOTALMENTE REFORMADA. Superf. 78 m², útil 70 m², 2 habitaciones (1 doble, 1 individual), 1 baño, año 1964, cocina, lavadero, suelos gres tarima, carpintería exterior aluminio blanco, carpintería interior haya, puerta blindada, terraza 50M2, patio 8m2, orientación n-m, soleado, buhardilla, trastero, vivienda reformada totalmente en 2006. patio cerrado, paredes lisas, zona tranquila."" ";" Casa o chalet independiente en venta en Urb. El Bohio, San Cristóbal, Cartagena";"73000";"78";"2";"Hipoteca 187 eur/mes - ";"-1.0020507";"37.6489436"
"6";"https://www.idealista.com/inmueble/25263343/";" ""Piso seminuevo en venta en zona playa de Marítim de Cubelles. Superfície 67 m², 2 habitaciones, 1 baño, 1 aseo, cocina independiente, comedor 18m2, terraza 5m2, suelos de gres, plaza de parking y trastero, ascensor, calefacción, puerta blindada, portero automático, vidrios dobles, año construcción 2006, carpintería exterior aluminio, carpintería interior haya vaporizada, exterior. Vivienda en estado impecable de conservación."" ";"Piso en venta en Marítim, Cubelles";"146000";"67";"2";"1ª";"1.6777826";"41.203764"
"7";"https://www.idealista.com/inmueble/30338524/";" ""Edificio totalmente rehabilitado con ascensor, tiene 3 habitaciones con armarios vestidos, salón con cocina americana y balcón a calle. Puertas de haya, ventanales aluminio con climalit, baño con doble bancada, aire por conductos. Sin pasillo! ven a verlo."" ";"Piso en venta en El Grau, València";"130000";"70";"3";"1ª";"-0.33686";"39.45834"
"8";"https://www.idealista.com/inmueble/30902914/";" ""Superf. 125 m², 4 habitaciones (3 dobles, 1 individual), 2 baños, cocina, comedor, suelos TERRAZO, ascensor, armarios, puerta blindada, año construcción 1985, agua, luz, carpintería exterior ALUMINIO CLIMALIT, carpintería interior HAYA, aire acondicionado, exterior REFORMADO, soleado, balcón."" ";"Piso en venta en Malilla, València";"170000";"125";"4";"7ª";"-0.3782389";"39.4488546"
"9";"https://www.idealista.com/inmueble/30902959/";" ""Superf. 144.48 m², 3 habitaciones (3 dobles), 2 baños, cocina, comedor, terraza, suelos gres 1ªs marcas, jardín (privado y comunitario), garaje (dos plazas), calefacción, puerta blindada, gas, carpintería exterior aluminio climalit, carpintería interior madera haya vaporizada, aire acondicionado, soleado, piscina, adosados exclusivos con acabados de lujo, zona comunes piscina, padedle y jardines."" ";" Chalet adosado en venta en Centro Ciudad, Paterna";"325516";"144";"3";"Hipoteca 834 eur/mes - ";"-0.4426075";"39.5010547"
"10";"https://www.idealista.com/inmueble/30900996/";" ""Superf. 140 m², 928 m² solar, 4 habitaciones (3 dobles, 1 individual), 2 baños, alumbrado, asfaltado, urbanizado, cocina, lavadero, comedor, terraza, suelos GRES, garaje (Y SOTANO DIAFANO), armarios, calefacción, puerta blindada, año construcción 2009, agua, luz, carpintería exterior ALUMINIO CLIMALIT, carpintería interior HAYA, soleado."" ";" Casa o chalet independiente en venta en Zona Avenida al Vedat, Torrent";"215000";"140";"4";"Hipoteca 550 eur/mes - ";"-0.468321";"39.4383572"
