"";"URL";"Info";"Direccion";"Precio";"Superficie";"Habitaciones";"Planta";"Longitud";"Latitud"
"1";"https://www.idealista.com/inmueble/32484771/";" ""Superf. 64.55 m², habitación doble, habitación individual, 2 baños, cocina con vitro, comedor, suelos gres, ascensor, calefacción de gas, puerta blindada, videoportero automático, vidrios dobles, carpintería exterior aluminio, carpintería interior haya, exterior, soleado. Certificado energético en curso de tramitación. - ACTIVO BANCARIO-HIPOTECA CONCEDIDA-ACOGIDO A CAMPAÑA PUBLICITARIA-AGENTE HOMOLOGADO PROYECTA."" ";"Piso en venta en Sant Vicenç de Castellet";"64100";"64";"2";"1ª";"1.8606362";"41.6635885"
"2";"https://www.idealista.com/inmueble/32484772/";" ""Superf. 68.30 m², habitación doble, habitación individual, 2 baños, cocina con vitro, comedor, suelos gres, ascensor, calefacción de gas, puerta blindada, videoportero automático, vidrios dobles, carpintería exterior aluminio, carpintería interior haya, exterior, soleado. Certificado energético en curso de tramitación. - ACTIVO BANCARIO-HIPOTECA CONCEDIDA-ACOGIDO A CAMPAÑA PUBLICITARIA-AGENTE HOMOLOGADO PROYECTA."" ";"Piso en venta en Sant Vicenç de Castellet";"82200";"68";"2";"1ª";"1.8611362";"41.6635885"
"3";"https://www.idealista.com/inmueble/32484773/";" ""Superf. 64.40 m², 1 habitación doble, 1 baño, 1 aseo, cocina con vitro, comedor, suelos gres, ascensor, calefacción de gas, puerta blindada, videoportero automático, vidrios dobles, carpintería exterior aluminio, carpintería interior haya, exterior, soleado. Certificado energético en curso de tramitación. - ACTIVO BANCARIO-HIPOTECA CONCEDIDA-ACOGIDO A CAMPAÑA PUBLICITARIA-AGENTE HOMOLOGADO PROYECTA. - TERRAZA!!"" ";"Piso en venta en Sant Vicenç de Castellet";"84100";"64";"1";"2ª";"1.8580362";"41.6674885"
"4";"https://www.idealista.com/inmueble/33020988/";" ""Inmobiliaria Oficial.Piso de cuatro dormitorios y dos cuarto de baño. Se encuentra situado en la planta ático de un edificio de seis alturas con ascensor en el municipio de Salt, Girona. La vivienda se compone de hall, cocina, dos cuartos de baño, salón-comedor, cuatro dormitorios, amplia terraza y tendedero. Cuenta con puerta exterior, puertas interiores, ventanas con acristalamiento sencillo,..."" ";"Piso en venta en Centre, Salt";"83330";"103";"4";"6ª";"2.7895694";"41.9722445"
"5";"https://www.idealista.com/inmueble/28305597/";" ""Superf. 190 m² útiles, 3 h (2 d, 1 ind. ), 2 baños, cocina (12m vitro. ), comedor (32m), terraza (70m), suelos Gres, garaje (2c), ascensor, armarios, calefac. , P. Auto. , V dobles, año const. 2004, agua, luz, gas, carp. Ext. r Alum. , carp. Int. Haya Vapo. , exterior, soleado, telf. , balcón."" ";"Piso en venta en Santa Eulàlia de Ronçana";"315000";"190";"3";"Bajo";"2.2342542";"41.6357783"
"6";"https://www.idealista.com/inmueble/29625876/";" ""Superf. 95 m², 4 habitaciones (2 dobles, 2 individuales), 2 baños, cocina (Tipo office) con amplio lavadero, comedor (30m2), suelos terrazo, GARAJE 15.000 €, ascensor, calefacción, puerta blindada, portero automático, vidrios dobles, luz, gas, carpintería exterior climalit, carpintería interior haya, aire acondicionado, orientación oeste, AMPLIO BALCON (6m2), NO LO DUDES Y VEN A VERLO."" ";"Piso en venta en L'Hostal - Lledoner, Granollers";"149000";"95";"4";"4ª";"2.2914346";"41.6141386"
"7";"https://www.idealista.com/inmueble/30791741/";" ""Superf. 81 m², 2 habitaciones (2 dobles), 2 baños, cocina (abierta), comedor, suelos parket, ascensor, calefacción, vidrios dobles, año construcción 2009, carpintería exterior aluminio, carpintería interior haya, aire acondicionado, exterior, interior, soleado, balcón, Estado certificación: En trámite, Dúplex semi-nuevo con grandes acabados, ideal parejas. Oportunitat!."" ";"Dúplex en venta en Sentmenat";"141000";"81";"2";"1ª";"2.1374893";"41.6126958"
"8";"https://www.idealista.com/inmueble/32054400/";" ""Superf. 63.92 m², reformado 2015, 2 habitaciones, baño con ducha, cocina con vitro, comedor, suelos parquet y gres, portero automático, vidrios dobles, carpintería exterior aluminio, carpintería interior haya, exterior, soleado. Certificado energético en curso de tramitación. ACTIVO BANCARIO-HIPOTECA CONCEDIDA-ACOGIDO A CAMPAÑA PUBLICITARIA-AGENTE HOMOLOGADO PROYECTA."" ";"Dúplex en venta en Artés";"47900";"56";"2";"2ª";"1.95255";"41.79886"
"9";"https://www.idealista.com/inmueble/32153193/";" ""Inmobiliaria Calatayud ofrece una bonita vivienda en el centro de Tavernes de la Valldigna, compuesta por dos dormitorios, dos baños (uno con ducha y sauna y el otro con bañera de hidromasaje), gran salón comedor y cocina abierta con galería. Se trata de un inmueble que ha sido totalmente reformado con suelos de parquet de haya, ventanales de aluminio, y materiales de primera calidad."" ";"Piso en venta en Tavernes de la Valldigna";"96000";"115";"2";"2ª";"-0.2625333";"39.074627"
"10";"https://www.idealista.com/inmueble/32263832/";" ""Superf. 98 m², 3 habitaciones ( 1 suite, 1 doble, 1 individual), 2 baños, cocina, lavadero, comedor, suelos gres, garaje, ascensor, calefacción, puerta blindada, portero automático, vidrios dobles, año construcción 2005, agua, luz, carpintería exterior aluminio, carpintería interior haya, exterior, soleado, balcón, Estado certificación: En trámite."" ";"Piso en venta en Sant Feliù de Codines";"186000";"98";"3";"1ª";"2.16585";"41.67868"
