"";"URL";"Info";"Direccion";"Precio";"Superficie";"Habitaciones";"Planta";"Longitud";"Latitud"
"1";"https://www.idealista.com/inmueble/1778275/";" ""Vivienda seminueva (Oct. 2006) parcialmente amueblada, dos habitaciones dobles, cocina equipada e independiente, 1 baño completo y amplio, comedor muy grande 28m2 con salida a un balcón tipo terraza. También estaría disponible el aquiler con opción a compra (negociable) o alquiler (400€ + parking 50€)Aire acondicionado (caliente y frío) en el salón.Suelos de gres, carpintería interior de haya, exterior aluminio y plaza de garaje incluida en el precio. La habitación de matrimonio tiene además salida a un balcón. Finca con ascensor y completamente exterior , sol todo el día y con vistas al río de Llobregat y a la montaña. Muy próximo a la estación FGC y a 30 min. aprox. de BNC.Posibilidad de cambiar por piso/ casa en el Baix de Llobregat, principalmente Gavá, Castelldefels y Viladecans."" ";"Piso en venta en calle Lluís Companys, 7, Monistrol de Montserrat";"160000";"80";"2";"4ª";"1.8464648";"41.611353"
"2";"https://www.idealista.com/inmueble/25759044/";" ""Precioso piso en urbanización almenara del guadalquivir:- 2 habitaciones, una de ellas con armario empotrado (forrado con madera maciza de pino) y acceso a la terraza. - 2 baños con sus mamparas correspondientes (baño de dormitorio principal con muebles de madera maciza de pino). - Cocina totalmente amueblada con madera de roble francés. - Salón amplio de aproximadamente 19 metros cuadrados. - Terraza de 6 metros cuadrados con dos toldos.Todas las ventanas disponen de rejas con cerradura y mosquiteras. Puertas de madera de haya y carpintería de aluminio lacada en blanco con acristalamiento de tipo climalit. Salón y dormitorio con aire acondicionado.Trastero de 5, 20 metros cuadrados y plaza de garaje.Piscina comunitaria y club social con diversas actividades.Exterior, con vistas al río y al parque de la urbanización. A 5 minutos de Sevilla."" ";"Piso en venta en calle Julián Bazán Boceta, 6, La Algaba";"135000";"80";"2";"1ª";"-6.0111303";"37.4568588"
"3";"https://www.idealista.com/inmueble/31577207/";" ""3 dormitorios nuevo y entero amueblado. Para entrar a vivir. Baño completo y aseo. Salón muy amplio y luminoso. Armario hecho a medida en dormitorio principal en haya, roble y cristal. Cocina con electrodomésticos y amueblada en roble y silestone, con lavadero incorporado a la cocina. Plaza de garaje muy grande y piscina comunitaria en la azotea. Cierres en aluminio y puerta blindada. No se ha alquilado nunca, solo han vivido en periodos cortos de tiempo los dueños. Se puede ver en persona. Posible precio negociable. Playa a un kilometro."" ";"Piso en venta en calle nati mistral, 12, Roquetas Centro, Roquetas de Mar";"165000";"95";"3";"1ª";"-2.61461";"36.75836"
"4";"https://www.idealista.com/inmueble/33898247/";" ""Se trata de un piso en tercera planta, totalmente reformado preparado para entrar a vivir, todo su inmobiliario es de primera calidad, puertas de paso maciza en color haya, armarios empotrados forrados y equipados con madera de calidad, suelo de tarima flotante de nivel 5, ventanas de climalit lacadas en blanco con mosquiteras, cocina amueblada, portón blindado y acorazado, paredes y techos de perlita, internet en las habitaciones, los mecanismos eléctricos están catalogados de lujo y los dos cuartos de baños estan reformados. Recomiendo mejor ver es una ganga."" ";"Piso en venta en avenida de la constitución 1,978, 20 3-C, Camposoto - Gallineras, San Fernando";"125000";"83";"3";"3ª";"-6.20749";"36.4517"
"5";"https://www.idealista.com/inmueble/29192899/";" ""ABSTENERSE INMOBILIARIAS. Séptima planta con ascensor en perfecto estado, todo exterior, esquina, uno por planta, muy luminoso. Se vende equipada por cambio de domicilio. Tiene climatizador por zonas, Confort Zone y toldos en toda la vivienda. Tres habitaciones, dos baños. Armarios empotrados y puertas en haya. Amueblado. Instalación de video en todas las habitaciones y preinstalación de hilo musical en toda la vivienda."" ";"Piso en venta en calle Tinent Ganga, 68, Corazón de Jesús, Elche / Elx";"115000";"98";"3";"7ª";"-0.7058296";"38.2670595"
"6";"https://www.idealista.com/inmueble/29171174/";" ""Casa practicamente nueva de una planta, con garaje en planta semisotanos.Gran salon-comedor,cocina, suite con baño incorporado y dos habitaciones mas con baño.Casa muy bien aislada en cubierta y paredes, buen comportamiento térmico con ventilación cruzada y ventilación permanente.Caldera mixta de gas-oil para agua caliente sanitaria y instalación bitubular con radiadores de aluminio.Suelos de porcelanato de alta resistencia, carpinterias de haya y aluminio con rotura de puente termico en exteriores.Persianas de lamas de aluminio correderas de protección solar.Armarios empotrados."" ";" Casa o chalet independiente en venta en calle Riu Fluvià, 15, Vidreres";"230000";"150";"3";"Hipoteca 589 eur/mes - ";"2.813285";"41.8015726"
"7";"https://www.idealista.com/inmueble/2075845/";" ""Casa pareada en zona tranquila muy soleada. Garaje de 60m2 (para 3 coches).PB: Cocina, aseo i comedor sala de estar con salida al jardín. Suelos de gres.Planta 1a: Suite con vestidor y baño, 1 habitación doble y 1 individual, 1 baño. Suelos de parquet de haya. Armarios empotrados, calefacción gas, carpinteria exterior de aluminio con puente térmico, carpinteria interior de haya, puerta blindada, vidrios dobles. Construcción año 2004. Agua (de alta), gas (de alta), luz (de alta). la casa dispone de: portero automático"" ";" Chalet pareado en venta en calle el Campet, 23, Folgueroles";"245000";"144";"3";"Hipoteca 627 eur/mes - ";"2.3146091";"41.9390832"
"8";"https://www.idealista.com/inmueble/1755650/";" ""Magnifica oportunidad para adquirir un chalet, con una superficie total de la parcela de 4155 m2. entre los cuales se haya ubicado un chalet de aprox. 85 m2 con vistas hacia el monte.El Chalet se encuentra amueblado, con mucha luminosidad y distribuido en: -Salón-comedor con chimenea.-Cocina.-2 Habitaciones dobles de 2 x 4 mts.-1 Aseo.-Trastero y posibilidad de ampliación de vivienda. El chalet dispone de una terraza de aprox. 18 m2. así como Barbacoa. distribución: terraza descubierta de 18 m2 la casa dispone de: portero automático"" ";" Casa o chalet independiente en venta en Partida del Calderon, 5, Chella";"65000";"85";"2";"Hipoteca 166 eur/mes - ";"-0.6616848";"39.0422861"
"9";"https://www.idealista.com/inmueble/1922070/";" ""Céntrico dúplex seminuevo parquing trastero. 175m, todo exterior y muy soleado con vistas al parque natural, 4 habitaciones (2 dobles), baño con bañera hidromasaje, cocina office, aseo, estudio con salida a 2 terrazas de 47m, calefacción y a/a, gres, puertas de haya, ventanas de aluminio, comunidad de sólo 9 vecinos, cerca de comercios, colegio, transporte público. Venga a verlo sin compromiso, le encantará! Distribución: Terraza descubierta de 47 m2 3 vecinos en el edificio La casa dispone de: Portero automático"" ";"Dúplex en venta en avenida Catalunya, 35, Sant Llorenç Savall";"178000";"175";"4";"2ª";"2.0589472";"41.6790875"
"10";"https://www.idealista.com/inmueble/27943660/";" ""se vende la vivienda. se compone de muy buenos materiales como:ventanas de pvc con cámara de gas de 14 y doble acristalamiento,descalificador para toda la vivienda junto con la ósmosis.aire acondicionado calefacción a gas natural con termostato.despacho librería hecho a medida.puerta acorazada de entrada.todas las puertas de vivienda de haya recien puestas. el piso se puede ver sin compromiso. además hay un local de 40 m2 se podria vender aparte por 30 mil € con baño , puerta automatica, salida de humos, instalacion de telefono e internet, vivienda más local, son 15 mil €"" ";"Ático en venta en calle Josefa Aynat Amorós, 3, Biar";"120000";"95";"4";"3ª";"-0.7621519";"38.6270888"
"11";"https://www.idealista.com/inmueble/27917838/";" ""Piso con solo 6 años, consta de 67m2, dos habitaciones, un baño, salón, cocina office, recibidor con pequeño trastero. Todo exterior y muy luminoso.Suelo de gres, puertas de haya, con calefacción, aire acondicionado, amplia bañera con mampara y fácil acceso, maquina para osmotizar el agua instalada.Con posibilidad de dejar algún mueble si se desea.Cerca de colegios, supermercados, en la misma calle del Parc Central del Vallés, bus justo delante del piso, próximo a la estación de RENFE Sud, salida rápida a la autovía por Barberá del Vallés. Precio Negociable, infórmese."" ";"Piso en venta en ronda de Pau Vila, 38, Creu de Barberà, Sabadell";"180000";"67";"2";"2ª";"2.1167008";"41.5231403"
"12";"https://www.idealista.com/inmueble/29472609/";" ""Terreno liso de 705m2 con: Una casa unifamiliar construida el año 2007 de 284m2, una casita de obra de 16m2, barbacoa exterior con techo y piscina, muy bien situado cerca de todo. Parquet de cerezo en toda la casa excepto cocina, lavadero y baños, puertas en haya vaporizada lisas, chimenea cerrada en el comedor, calefacción en toda la casa.La casa consta de planta sótano: Con un garaje de 60m2 y 42m2 repartidos entre la sala de maquinas, acceso a la vivienda y habitación grande.Planta baja a la altura del terreno consta de: Un comedor de 38. 90m2, un baño con ducha de 3. 30m2, una habitación de 15. 20m2, una cocina de 17. 15m2 y un lavadero de 3. 93m2 con salida a terraza.Planta 1ª consta de: Un distribuidor, dos habitaciones de 11. 02m2 con armarios empotrados forrados en madera y salida a terraza, una habitación de 5. 06m2, un baño completo con bañera de 6m2 y una habitación suite de 16. 42m2 con salida a terraza, baño completo con bañera de 6. 58m2 y un vestidor amueblado con puerta corredera de 4. 89m2."" ";" Casa o chalet independiente en venta en calle Sant Jordi, urbanización California, 16, Canyelles";"3e+05";"284";"5";"Hipoteca 768 eur/mes - ";"1.7258019";"41.2767172"
