"";"URL";"Info";"Direccion";"Precio";"Superficie";"Habitaciones";"Planta";"Longitud";"Latitud"
"1";"https://www.idealista.com/inmueble/29283610/";" ""Magnifico duplex situado a un paso de la plaza de los luceros.Tiene una superficie de 300m2. Cuenta con 7 dormitorios (dormitorio principal con grande vestidor y con baño en suite), 4 cuartos de baños, dos salones-comedor (uno de 50 m2 y otro de 30 m2), 2 cocinas con galerias (cocina principal de 25 m2).Calidades de alta gama: Pintura lisa paredes y pavimento de mármol. Aire Acondicionado centralizado en toda la vivienda con sistema air-zone (regulación independiente por zonas), persianas eléctricas, toldos eléctricos con sensor para el sol y el viento con mando a distancia. Carpintería exterior aluminio cristales Climalit con sistema oscilo-batiente - Carpintería interior acabado haya. 3 garajes con acceso directo con ascensor y 3 trasteros."" ";"Dúplex en venta en Ensanche-Diputación, Alicante / Alacant";"1500000";"300";"7";"4ª";"-0.490853";"38.3498459"
"2";"https://www.idealista.com/inmueble/32337140/";" ""¡Obra nueva - venta directa promotor sin comisiones!Singular vivenda a estrenar amplia como las de antes, en el centro de massanassa junto al ayuntamiento, en zona muy tranquila, en un edificio de diez vecinos sin locales comerciales. Precio increíble. Amplio salón de mas de 30 m2, 4 dormitorios, todos con armario empotrado, 2 baños, uno incorporado al dormitorio principal que ademas cuenta con vestidor, cocina office con galería.Suelos de mármol, aislamiento acústico con l amina anti impacto en suelos y ladrillos acústicos en separaciones de viviendas, paredes con pintura lisa, carpintería de puertas macizas de haya, armarios forrados, carpintería exterior de aluminio con vidrios de climalit, cerámica de Saloni en baños y cocina. mobiliario de cocina con torre horno-microondas, bancada de granito, placa vitrocerámica, campana decorativa. puerta de entrada blindada, videoportero, instalación por conductos para aire acondicionado frío-calor, instalación de telecomunicaciones en salón, cocina y dormitorio y tomas auxiliares en resto de habitaciones. agua caliente sanitaria mixta por gas natural y placas solares."" ";"Piso en venta en calle de francesc pi i margall, 14, Massanassa";"153500";"140";"4";"1ª";"-0.3990699";"39.4113104"
"3";"https://www.idealista.com/inmueble/30362017/";" ""CUNIT (Can Toni)m a 300 metros de la playa, sobre Avenida Barcelona. Precioso apartamento rehabilitado recientemente, totalmente exterior, muy luminoso y soleado en todos los ambientes. 2 terrazas y excelentes vistas a la avenida y a todo su entorno. Salón comedor con salida a terraza, 2 habitaciones, (1 doble y otra individual cómoda, ambas con salida a terraza), baño completo con plato de ducha y mampara, bonita cocina equipada se hizo nueva hace 1 año, también exterior. Impecable estado, suelos de gres, carpintería de aluminio lacado blanco, climalit, puertas macizas de haya, aire acondicionado con bomba de calor, instalación eléctrica nueva. Zona verde comunitaria y zona para niños. Buenas comunicaciones bus en puerta y Renfe a 800 metros. Excelente entorno comercial, colegios y polideportivo,"" ";"Piso en venta en avenida de Barcelona, 47, Cunit";"72000";"55";"2";"3ª";"1.6206188";"41.1963568"
"4";"https://www.idealista.com/inmueble/30454376/";" ""Fantástico ático duplex ubicado a tan solo 100m de la playa de Villananitos, Lo Pagán! Consta de 2 dormitorios, 2 baños, cocina independiente, 2 terrazas privadas de 13m2 (orientada al este) y 10m2 (orientada al oeste) respectivamente. Desde el salón comedor se tiene acceso a la 2ª planta a través de una escalera de caracol. El ascensor comunitario llega directamente a la 2ª planta de la vivienda. El ático dispone de las mejores calidades ya que dispone de carpintería exterior oscilovatiente de pvc imitación madera, carpintería interior en haya vaporizada, puerta de acceso a la vivienda acorazada, encimera de silestone en la cocina,... Instalación de aire acondicionado por conductos (pendiente equipar). Sin duda se trata de uno de los mejores áticos en toda la zona. Lovely duplex top floor apartment located just 100m from the Villananitos beach, Lo Pagán! It boast a large lounge, kitchen, bedroom and bathroom on the ground floor and upstairs on the second floor there is another bedroom, a bathroom and 2 private terraces (east and west facing). For further information do not hesitate to contact us!."" ";"Ático en venta en calle Narváez, 17, Lo Pagán, San Pedro del Pinatar";"129000";"95";"2";"2ª";"-0.7828109";"37.8208712"
"5";"https://www.idealista.com/inmueble/1632184/";" ""Piso de 60 metros útiles totalmente exterior y orientación sur. en el mismo centro del pueblo de salou. comunidad muy tranquila de 16 vecinos. Consta de 1 habitación doble y 2 individuales, salón comedor con salida a una terraza, baño completo y cocina totalmente equipada. puertas de haya, ventanas de climalix, suelo de gres, recién reformado. todos los comercios, colegios hospital, ayuntamiento muy cerca, Un piso para entrar y vivir. distribución: terraza descubierta de 6 m2 4 vecinos en el edificio."" ";"Piso en venta en calle Barcelona, 44, Centre, Salou";"90000";"67";"3";"3ª";"1.1304784";"41.0798449"
"6";"https://www.idealista.com/inmueble/30063739/";" ""Campo de golf playa de san juan playa, chalet adosado en esquina en 1ª línea del campo de golf. 220 m2 en semisótano, planta baja y primera planta, más terrazas. 4 dormitorios con armarios empotrados. 2 baños completos y 1 aseo.Pavimento de gres en toda la vivienda. Carpintería con puerta de blindada, interior en haya, exterior de aluminio con vidrio climalit.Climatización con aire acondicionado frio y calor centralizado por conducto.Parcela de 60 m2 porche + 60 m2 de jardín privado.Garaje de 2 plazas en semisótano más trastero.Chalet adosado en esquina en 1ª línea del campo de golf con excelentes vistas, buenos materiales, salón de 35 m2, cocina equipada con office, despensa y galería, armarios empotrados, barbacoa, fachada de ladrillo visto, urbanización con piscina, pista pádel y zona infantil, a 300 metros de la playa, perfecto estado para entrar a vivir."" ";" Chalet pareado en venta en avenida Fotógrafo Francisco Cano, Alicante Golf, Alicante / Alacant";"285000";"250";"4";"Hipoteca 730 eur/mes - ";"-0.4226075";"38.38465"
"7";"https://www.idealista.com/inmueble/29300332/";" ""Condomina - avenida Goleta.Edificación: piso todo exterior, como nuevo, urbanización de lujo.Dormitorios: 3 dormitorios con armarios empotrados.Baños: 2 baños completos .Pavimento: suelos de mármol travertino y gres en cocina y baños.Carpinteria: puerta blindada, carpintería interior haya lisa, y exterior aluminio con doble acristalamiento climalit .Climatización: aire acondicionado frio y calor centralizado por conducto.Metros: 110 m2 útiles.Terraza: 15 m2 vistas al parque central.Garaje: 1 plaza de garaje subterráneo de 20 m2 y gran trastero de 16 m2 acondicionado.Urbanización: piscina exterior, club social, gimnasio, sauna, jacuzzi, pista de padell, pista de tenis, zonas verdes y parque infantil, urbanización nueva y de lujo, en la mejor situación con todos los servicios."" ";"Piso en venta en avenida Goleta, Cabo de las Huertas, Alicante / Alacant";"360000";"135";"3";"3ª";"-0.4233572";"38.3646123"
"8";"https://www.idealista.com/inmueble/32437314/";" ""Piso de dos dormitorios, baño, aseo y terraza en la primera planta alta de edificio de tres plantas con ascensores. Situado en el municipio de Parcent, provincia de Alicante. Se distribuye en distribuidor, salón-comedor, terraza descubierta, cocina, pasillo, dos dormitorios, baño y aseo. Cuenta con carpintería exterior en aluminio lacado imitación a madera con doble acristalamiento y persianas enrollables del mismo material. La carpintería interior en madera de haya con armarios empotrados. Los suelos son de gres con pintura lisa en paredes y techos. Dispone de sanitarios de porcelana vitrificada, grifería cromada, agua caliente y preinstalación de aire acondicionado. Vivienda unifamiliar en edificio plurifamiliar de reciente construcción. Se ubica en zona residencial, rodeado de zonas verdes, bien comunicado por carretera, a 20 kilómetros de Denia y de la zona costera. Se distribuye en distribuidor, salón-comedor, terraza descubierta, cocina, pasillo, dos dormitorios, baño y aseo."" ";"Piso en venta en avenida de benidorm, Parcent";"66000";"96";"2";"3ª";"-0.068906";"38.7462793"
"9";"https://www.idealista.com/inmueble/32437315/";" ""Piso de dos dormitorios, baño y terraza en la primera planta alta de edificio de tres plantas con ascensores. Situado en el municipio de Parcent, provincia de Alicante. Se distribuye en distribuidor, salón-comedor, terraza descubierta, cocina, pasillo, dos dormitorios, baño y aseo. Cuenta con carpintería exterior en aluminio lacado imitación a madera con doble acristalamiento y persianas enrollables del mismo material. La carpintería interior en madera de haya con armarios empotrados. Los suelos son de gres con pintura lisa en paredes y techos. Dispone de sanitarios de porcelana vitrificada, grifería cromada, agua caliente y preinstalación de aire acondicionado. Vivienda unifamiliar en edificio plurifamiliar de reciente construcción. Se ubica en zona residencial, rodeado de zonas verdes, bien comunicado por carretera, a 20 kilómetros de Denia y de la zona costera. Se distribuye en distribuidor, salón-comedor, terraza descubierta, cocina, pasillo, dos dormitorios, baño y aseo."" ";"Piso en venta en avenida de benidorm, Parcent";"63900";"95";"2";"4ª";"-0.070106";"38.7462793"
"10";"https://www.idealista.com/inmueble/32437320/";" ""Piso de dos dormitorios, baño y terraza en la planta baja de edificio de tres plantas con ascensores. Situado en el municipio de Parcent, provincia de Alicante. Se distribuye en distribuidor, salón-comedor, terraza descubierta, cocina, pasillo, dos dormitorios y baño Cuenta con carpintería exterior en aluminio lacado imitación a madera con doble acristalamiento y persianas enrollables del mismo material. La carpintería interior en madera de haya con armarios empotrados. Los suelos son de gres con pintura lisa en paredes y techos. Dispone de sanitarios de porcelana vitrificada, grifería cromada, agua caliente y preinstalación de aire acondicionado. Vivienda unifamiliar en edificio plurifamiliar de reciente construcción. Se ubica en zona residencial, rodeado de zonas verdes, bien comunicado por carretera, a 20 kilómetros de Denia y de la zona costera. Se distribuye en distribuidor, salón-comedor, terraza descubierta, cocina, pasillo, dos dormitorios y baño."" ";"Piso en venta en avenida de benidorm, Parcent";"57600";"86";"2";"1ª";"-0.070506";"38.7429793"
