"";"URL";"Info";"Direccion";"Precio";"Superficie";"Habitaciones";"Planta";"Longitud";"Latitud"
"1";"https://www.idealista.com/inmueble/28302007/";" ""Plaza de Pinto, planta segunda con ascensor. 80 m2 construidos3 Dormitorios (8,6; 6 y 7 m2 ). Todas con armarios empotrados.Salon independiente de 18 m2. Cocina de 6 m2 completamente amueblada y equipada. Muebles altos y bajos y electrodomestocos semi nuevos.Baño de 4 m2. Plato de ducha con muro de paves.Ascensor. Paredes lisas. Calefaccion por gas natural, a/a en salon. Suelos en tarima en haya y gress.Carpinteria interior en haya, carpinteria exterior en climalit sobre aluminio lacado en blanco.Completamente reformado. Semi amueblado.Impoluto.Alquiler con opcion a compra."" ";"Piso en venta en plaza Pinto, San Isidro, Getafe";"158000";"80";"3";"2ª";"-3.7300155";"40.3034607"
"2";"https://www.idealista.com/inmueble/32216074/";" ""Piso de 70 metros cuadrados, todo exterior y totalmente reformado. Cocina amueblada con eletrodomesticos basicos y tendedero. Salón comedor de paso. Puertas de haya, ventanas de aluminio con doble ventana y climalit con rotura de puente termico. Suelos de tarima y gres. Calefaccion individual de Tarifa nocturna y agua caliente por termo eletrico. Excelente vistas al casco Historico. Muy luminoso. Edificio con ascensor. Zona con todos los servicios y bien comunicado."" ";"Piso en venta en paseo de pastrana, Rinconada, Alcalá de Henares";"151260";"70";"3";"5ª";"-3.3689268";"40.4744122"
"3";"https://www.idealista.com/inmueble/1678322/";" ""urge venta por cambio de domicilio. piso-dúplex en zona muy tranquila a 20 minutos de madrid. finca de 3 años de antigÜedad. Muy luminoso, amplio salón, con aseo y baño, amueblado, cocina totalmente equipada, puertas de haya, ventanas de aluminio climalit. situado en el centro del pueblo a 300m de la parada de autobuses, y todas las tiendas y servicios a menos de 5 minutos. precio negociable distribución: 4 vecinos en el edificio."" ";"Dúplex en venta en calle Subida Amargura, 2, El Molar";"82000";"70";"2";"1ª";"-3.5799803";"40.7292179"
"4";"https://www.idealista.com/inmueble/1966370/";" ""Piso de 55 m útiles exterior muy luminoso 5ª planta, sin ascensor, con 2 dormitorios esta totalmente reformado: tuberías, electricidad, paredes lisas, suelos de tarima flotante, Ventanas de aluminio blanco tipo climalit, puertas de haya, puerta de entrada blindada, calefacción eléctrica, tiene terraza exterior y tendedero en cocina, Totalmente amueblado. TRASPASO DE HIPOTECA. Se encuentra en Getafe en la Plaza Rufino Castro, a 5 minutas de RENFE y METRO GETAFE CENTRAL, autobuses para Madrid, colegios y guarderías, y muy cerca de Hospital Universitario de Getafe. distribución: terraza descubierta de 4 m2 4 vecinos en el edificio la casa dispone de: portero automático."" ";"Piso en venta en calle Colibri, 5, La Alhóndiga, Getafe";"160000";"65";"2";"5ª";"-3.7379345";"40.3080378"
"5";"https://www.idealista.com/inmueble/31452746/";" ""Fantástico loft dúplex de 57m2. Incluye plaza de garaje en el edificio. Muy luminoso y soleado. En perfecto estado.Distribución: -Planta de entrada: salón/sala de trabajo diáfana; -Planta de arriba: dormitorio/despacho (en la actualidad está acristalado) y c-baño (con ducha).Aire acondicionado frío/calor, ventanas doble acristalamiento CLIMALIT, persianas venecianas de aluminio motorizadas, solados en tarima flotante de madera de haya barnizada; pintura plástica lisa; baño de mármol; falsos techos; halógenos; Tfno. y TVT digital en las dos plantas; preinstalación red informática y comunicaciones por cable; videoportero; puerta acorazada; domótica última generación; conserjería de acceso al edificio."" ";"Dúplex en venta en Zona Industrial, Alcobendas";"120000";"57";"1";"1ª";"-3.65317";"40.52858"
"6";"https://www.idealista.com/inmueble/26280334/";" ""Vivienda en tres plantas. Se puede vivir perfectamente en una.Garaje para 2 coches. Gran trastero, Bodega salón, Aseo, gymnasio y cuarto de maquinas.Cocina con isla y encimera silestone, Salon de 35 mtro. Dos dormitorios y baño con ducha, bañera y encimera de silestone con dos senos.Escalera con barandilla en madera de haya lacada en blanco.Planta alta diáfana de 80 mtros y baño.Calefacción sistema Daikin Alterma muy eficiente, con panel solar para agua sanitaria y apoyo a piscina.Carpinteria PVC Komerling, Puertas de paso correderas diseño ad hoc, rodapie de 20 cm.Piso porceramico italiano simil madera, baños en porcelanico italiano.Diseño único en distribución y en elección de materiales."" ";" Casa o chalet independiente en venta en calle Ibiza, 10, La Montaña-El Cortijo, Aranjuez";"575000";"420";"4";"Hipoteca 1.475 eur/mes - ";"-3.5954725";"40.0640276"
"7";"https://www.idealista.com/inmueble/30941408/";" ""ATICO de 3 dormitorios, 104 m2 de vivienda, TERRAZA de 114 M2, cocina amueblada; salón independiente, suelos en tarima flotante, carpintería interior en Haya, exteriores aluminio climalit con rotura de puente térmico, calefacción gas natural, paredes lisas, aire acondicionado bomba de calor en salón, 2 baños completos uno con bañera y otro con ducha de hidromasaje, 4 armarios empotrados forrados, dormitorio principal tipo suite, posibilidad de cerrar la terraza. Excelente orientación, PLAZA DE GARAJE. Urbanización privada con zonas comunes, infantiles, piscina de adultos “muy grande” y niños, pista de padel, cámaras de seguridad y conserje. Salida rápida rodada a la M-423, A-4, R-4 y M-423, parada de autobús en la misma puerta. Al lado del Hospital y próximo a colegios, centros deportivos, comercios, bancos, supermercados, zonas verdes. SIN COMISIONES PARA EL COMPRADOR. ESTUDIO ECONOMICO Y GESTION DE PRESTAMO GRATUITO. ASESORAMIENTO JURIDICO, FISCAL Y FINANCIERO SIN COSTES."" ";"Ático en venta en Urb. SI, Hospital, Valdemoro";"229000";"104";"3";"5ª";"-3.6936463";"40.1993465"
"8";"https://www.idealista.com/inmueble/29288375/";" ""Urge vender por mudanza, Casa chalet de más de 200 m2 de construcción incluyendo terrazas y 3000 m2 de parcela, con árboles, jardines y la tranquilidad de estar a 20 minutos de Madrid por la A3.Remodelada totalmente en los últimos 5 años: tejados, fontanería, electricidad, baños, cocina moderna completa y equipada, puertas de haya, ventanas de aluminio con Cristalit, chimenea moderna, calefacción y mucho más.Tiene 4 habitaciones, 2 baños, salón comedor, cocina equipada, saloncito familiar, 2 despensas, buhardilla de 30 m2; además de otra casa de verano independiente con baño incorporado de 30 m2 aproximados.Consta de piscina, 2 terrazas, garaje para varios vehículos, jardín infantil, y parcela para disfrutar los momentos.Necesario su venta!."" ";" Casa o chalet independiente en venta en carretera M317, 159, Perales de Tajuña";"159900";"200";"5";"Hipoteca 410 eur/mes - ";"-3.3376612";"40.2099584"
"9";"https://www.idealista.com/inmueble/31292807/";" ""Oportunidad. Chalet unifamiliar. 42 m de salón con chimenea. Garaje de 2 plazas. 6 armarios empotrados. Despensa. Amplia cocina amueblada. Piscina. Parcela con sombra por pinos. Arboles frutales. Puertas en haya macizas. Mejor ver. Precio NO NEGOCIABLE."" ";" Casa o chalet independiente en venta en ronda de manchester, 240, Eurovillas";"135000";"160";"5";"Hipoteca 346 eur/mes - ";"-3.2784557";"40.3488161"
"10";"https://www.idealista.com/inmueble/30764994/";" ""Piso luminoso totalmente reformado, suelo de parquet, puertas nuevas en haya y armarios empotrados en blanco, doble ventana Climalit en todas las estancias y toldos en salón y dormitorio principal. Cuenta con un gran trastero de 28 metros cuadrados. Exterior, y muy silencioso. Cuenta con dos baños completos, uno de ellos en suite. Calefacción de gas natural, individual. El edificio consta de dos alturas."" ";"Piso en venta en calle de pío baroja, 5, Algete";"195000";"110";"3";"1ª";"-3.5000884";"40.599777"
